t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.173752 0.0677039 0.731054 1 -0.0091074 0.013679 0.0112903 0 0 0 -0.365603 0.549124 0.453231
0.0358441 0.173282 0.0684094 0.731636 0.986835 4.15476e-05 -0.00416504 -0.00547417 -0.0131047 0.0196829 0.0162457 -0.025234 -0.26411 -0.343477
0.167342 0.171123 0.0664307 0.727833 0.940003 0.00698723 -0.00246056 -1.38711e-05 -0.0164229 -0.0150471 -0.0289208 0.0220509 0.0158529 0.0410938
0.667587 0.168426 0.0628706 0.723649 0.781273 0.0362254 -0.00476526 0.0141018 -0.00539206 -0.0071168 -0.00836386 0.14546 0.0628891 0.195304
0.751409 0.168996 0.0627159 0.724321 0.757431 0.0390647 -0.00644917 0.0127103 0.00680072 -0.00184531 0.00800697 0.0247019 -0.0136549 -0.0223686
0.871493 0.170168 0.0622974 0.724959 0.724538 0.0449353 -0.00715169 0.0158735 0.00976703 -0.00348505 0.00532085 -0.0292547 -0.013965 -0.0163736
1.34248 0.168279 0.0575581 0.723833 0.60874 0.0626856 -0.0137352 0.0238406 -0.00401168 -0.0100624 -0.00239097 -0.00770331 -0.0460593 0.00678155
1.56944 0.166972 0.0529019 0.72364 0.559743 0.0709965 -0.0171608 0.0273585 -0.00575999 -0.0205159 -0.000851854 0.039268 0.0486266 -0.00613716
1.70127 0.166895 0.0510424 0.723421 0.533115 0.0741546 -0.0288711 0.0289154 -0.000583405 -0.0141056 -0.0016609 -0.0371741 -0.365625 -0.0169294
1.86893 0.165752 0.0383992 0.722667 0.50107 0.0771514 -0.0482844 0.0319546 -0.00681615 -0.0754076 -0.00449934 -0.074522 -0.412225 0.0432783
2.20544 0.15502 -0.0336551 0.726053 0.44245 0.0771323 -0.116087 0.0409487 -0.0318933 -0.214124 0.0100641 0.0323364 0.265781 0.0290041
2.43726 0.149364 -0.0690106 0.729945 0.406105 0.0789131 -0.145471 0.0464864 -0.024397 -0.15251 0.016788 0.0477392 0.290045 -0.0450629
2.80565 0.146855 -0.0858316 0.730014 0.354394 0.0759783 -0.195621 0.0553121 -0.00681059 -0.0456615 0.00018753 -0.397051 -1.42337 0.201024
2.8691 0.144824 -0.0944603 0.730836 0.346176 0.0869421 -0.164443 0.0507821 -0.0320055 -0.135982 0.0129435 0.15713 0.500196 -0.0858254
3.03775 0.143895 -0.103167 0.730577 0.325249 0.0858273 -0.175378 0.0533563 -0.00550591 -0.0516251 -0.00153069 -0.0930159 0.111175 0.0130546
3.20559 0.140351 -0.1087 0.730688 0.305679 0.0889758 -0.219357 0.064369 -0.021118 -0.0329651 0.000660434 0.0937515 -1.49609 0.380367
3.30638 0.139175 -0.127218 0.734618 0.294498 0.0887634 -0.202843 0.0612162 -0.0116693 -0.183747 0.0389954 0.0196898 0.453397 -0.0772921
3.60491 0.137446 -0.141666 0.739371 0.263722 0.0920606 -0.214882 0.0670114 -0.00579133 -0.0483945 0.0159213 -0.0166104 0.0689609 -0.0508309
