t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.210891 0.0872038 0.890646 1 -0.000575621 -0.000308986 -0.000602244 0 0 0 -0.0170784 -0.00916748 -0.0178683
0.337074 0.20895 0.0861622 0.888615 0.912004 -0.0094501 -0.00231327 -0.00178493 -0.0057567 -0.00309012 -0.00602295 -0.0772067 0.0844515 0.0273507
0.420142 0.207939 0.0864882 0.888304 0.891535 -0.00409569 -0.00852653 0.000936841 -0.0121701 0.00392508 -0.00375099 0.158986 -0.10167 0.112272
0.498556 0.207963 0.0861709 0.8887 0.872634 -0.0101819 -0.00641311 -0.00399927 0.000296609 -0.00404729 0.0050527 -0.0273721 0.0160885 -0.06842
0.702376 0.206886 0.0860143 0.886888 0.825359 -0.0131152 -0.00940838 -0.00360466 -0.00528238 -0.000768127 -0.00889266 0.00236437 -0.0156023 0.0362695
0.934528 0.205787 0.0849951 0.886778 0.774625 -0.0168327 -0.0123647 -0.00502604 -0.00473348 -0.00439023 -0.000472636 -0.00164813 0.00225231 -0.0226327
1.2026 0.2044 0.0839801 0.885025 0.719909 -0.0222409 -0.0177501 -0.00479436 -0.00517529 -0.00378646 -0.00653972 -0.0387366 -0.058146 0.0548984
1.2739 0.203834 0.0834145 0.884838 0.706018 -0.021261 -0.0168599 -0.00599845 -0.00793732 -0.00793244 -0.00262531 0.0350311 0.014044 0.0149857
1.50636 0.203882 0.0823294 0.885037 0.662563 -0.0333319 -0.0210009 -0.0168071 0.000206229 -0.0046677 0.000858351 -0.281782 -0.0289997 -0.318848
1.53626 0.203636 0.0821639 0.884778 0.657173 -0.0242913 -0.0200577 -0.0058321 -0.00821705 -0.00553458 -0.00867293 0.0240718 0.0131762 0.0400126
1.70425 0.202935 0.081606 0.88445 0.627686 -0.0255052 -0.0211721 -0.00573026 -0.0041732 -0.0033211 -0.00195117 0.0417957 0.0289831 0.0362924
1.83462 0.203101 0.0816657 0.884813 0.605717 -0.0298241 -0.0258476 -0.00728228 0.0012759 0.000457567 0.00278045 -0.0732036 -0.0930771 -0.0320458
2.13445 0.196903 0.0734359 0.882765 0.558068 -0.047157 -0.0418852 -0.0165376 -0.0206722 -0.027449 -0.0068276 -0.274758 -0.188955 -0.218201
2.34637 0.180182 0.0591322 0.871519 0.526667 -0.0650999 -0.0551847 -0.0249984 -0.0789006 -0.0674935 -0.05307 -0.109982 -0.0122221 -0.0113612
2.83958 0.114514 0.0228708 0.84258 0.46026 -0.134426 -0.0879639 -0.0542157 -0.133145 -0.0735215 -0.0586735 0.0237826 0.193109 -0.00168366
3.13419 0.0773524 0.0179717 0.825148 0.424658 -0.157486 -0.0892244 -0.062802 -0.126138 -0.016629 -0.0591695 0.476323 0.196205 0.263739
3.20486 0.0708175 0.0177763 0.822284 0.416536 -0.191352 -0.09398 -0.0730704 -0.0924791 -0.00276441 -0.0405326 -0.411886 0.0346294 -0.00501991
3.33875 0.0510522 0.018027 0.816767 0.401572 -0.194856 -0.0950369 -0.0759177 -0.147626 0.00187206 -0.0412047 0.239102 0.0029145 0.076662
3.53875 0.0310908 0.018518 0.811593 0.380213 -0.202869 -0.0768191 -0.086798 -0.0998036 0.00245498 -0.0258718 0.498338 0.55498 -0.132322
3.60399 0.0267008 0.0210398 0.809342 0.373495 -0.210374 -0.104732 -0.0784796 -0.0672949 0.0386587 -0.0345037 0.329585 -0.435376 0.204483
3.67061 0.0236802 0.0216828 0.807951 0.366756 -0.233086 -0.0872664 -0.0868107 -0.0453354 0.00965048 -0.0208794 -0.302935 0.149449 -0.0372652
3.93906 -0.0103194 0.0350428 0.79966 0.340815 -0.262222 -0.0772204 -0.0947094 -0.126656 0.0497686 -0.030883 0.0955667 -0.0217369 0.00210458
4.50689 -0.0514247 0.0562944 0.782803 0.291829 -0.278201 -0.0643198 -0.114105 -0.0723894 0.0374256 -0.0296879 0.769594 -0.173304 -0.074071
4.57043 -0.0529174 0.0579727 0.780617 0.286806 -0.319321 -0.0354744 -0.110054 -0.0234939 0.0264149 -0.0343939 -0.528428 0.66846 0.123677
4.63856 -0.0569708 0.0628751 0.778848 0.281516 -0.292126 -0.0736945 -0.114503 -0.0594957 0.0719571 -0.0259678 0.502069 -0.724972 0.0220424
4.70813 -0.0586799 0.0643722 0.777148 0.276215 -0.308233 -0.0519165 -0.11606 -0.0245653 0.0215188 -0.0244342 -0.0099479 0.0174696 0.0224694
5.20668 -0.0733996 0.0794426 0.770551 0.241035 -0.322172 -0.0401377 -0.122423 -0.0295249 0.0302283 -0.0132321 0.0784664 -0.0577333 0.00129748
5.43961 -0.0760194 0.0833513 0.767539 0.22617 -0.332835 -0.03828 -0.116588 -0.0112473 0.0167802 -0.0129298 -0.186659 -0.0636438 0.263678
5.50679 -0.0776173 0.0841913 0.767861 0.222056 -0.325747 -0.0389033 -0.123232 -0.0237862 0.0125049 0.00478274 0.110426 -0.0903835 0.0102167
5.88091 -0.0710606 0.0762193 0.77108 0.200476 -0.305159 -0.0569715 -0.117635 0.0175259 -0.0213089 0.00860497 0.449041 -0.272249 0.0716203
6.18265 -0.0248871 0.0450012 0.780198 0.184609 -0.261978 -0.0814719 -0.107394 0.153022 -0.103459 0.030216 0.0241899 0.165618 0.0483274
6.53857 0.0326407 0.0291585 0.797074 0.167499 -0.205599 -0.0857148 -0.0712047 0.161631 -0.0445119 0.0474167 -0.00740217 0.375512 0.576488
6.60656 0.043596 0.027868 0.802963 0.164416 -0.194856 -0.0964581 -0.0839792 0.161128 -0.0189804 0.0866127 -0.00779362 0.0312922 -0.0811224
6.73845 0.0647119 0.025909 0.812975 0.158596 -0.1811 -0.0961839 -0.0775786 0.1601 -0.0148532 0.0759133 -0.214819 0.0941358 -0.159617
6.87403 0.0824688 0.0256255 0.820333 0.152827 -0.159995 -0.0912801 -0.069015 0.130976 -0.00209098 0.0542735 -0.029639 0.221646 -0.0661544
7.00106 0.0986295 0.0289369 0.826161 0.147613 -0.0801091 -0.0561736 -0.0543646 0.127211 0.0260665 0.0458694 1.87877 1.09702 0.218174
7.03932 0.106246 0.0315396 0.828235 0.146078 -0.158823 -0.0986146 -0.064323 0.199085 0.0680341 0.0542158 -0.871062 -0.348787 -0.160903
7.18647 0.11668 0.0339984 0.832728 0.14032 -0.128938 -0.0878936 -0.0551205 0.0709066 0.0167093 0.0305387 0.0547132 0.0400086 0.0419017
7.885 0.192907 0.0651923 0.874506 0.115937 -0.0693703 -0.0509165 -0.0299462 0.109125 0.0446565 0.0598082 -0.504881 0.169016 -0.527258
7.97503 0.198639 0.0705822 0.875617 0.113119 -0.0451118 -0.039999 -0.0138631 0.063674 0.059872 0.0123424 0.169576 0.296288 0.043049
8.10665 0.209958 0.0835959 0.877988 0.109123 -0.0447042 -0.0409915 -0.014016 0.0859942 0.0988706 0.0180087 -0.207471 -0.217586 -0.046668
8.27476 0.218551 0.0940678 0.879696 0.104223 -0.0338253 -0.0274839 -0.0101679 0.0511166 0.0622926 0.0101634 -0.0398395 -0.0241042 0.0378609
8.57581 0.230329 0.110637 0.886188 0.0959922 -0.0230931 -0.0150944 -0.00374209 0.0391226 0.0550358 0.0215617 -0.0268537 -0.118187 0.00605146
8.74725 0.236247 0.116598 0.890062 0.0915989 -0.0199868 -0.00975848 -0.00217492 0.034519 0.0347747 0.0225991 -0.0915436 -0.0772889 -0.0649469
8.9529 0.239474 0.120481 0.891963 0.0865932 -0.016377 -0.00557872 7.77608e-05 0.0156929 0.01888 0.00924266 -0.0228198 -0.0198119 -0.0188287
9.47475 0.241449 0.124938 0.891658 0.0750847 -0.0150001 -0.00276513 -1.23973e-05 0.00378443 0.00854122 -0.000583069 0.00808247 -0.0262348 0.0141339
9.72617 0.242912 0.125427 0.892405 0.0700993 -0.0195879 -0.0030921 -0.00210078 0.00581652 0.00194526 0.00297048 -0.169433 -0.026485 -0.0791842
9.78113 0.242719 0.125454 0.892329 0.0690543 -0.0186528 -0.0110412 -0.00202645 -0.0034962 0.00048954 -0.0013818 -0.109725 -0.257914 -0.0631273
10.0445 0.234186 0.10769 0.887586 0.0642587 -0.04123 -0.039887 -0.014349 -0.0323968 -0.0674426 -0.018009 -0.442614 -0.400228 -0.243651
10.2121 0.216327 0.0851482 0.877725 0.0613823 -0.076938 -0.0620014 -0.0210644 -0.106571 -0.134514 -0.0588408 -0.771073 -0.20582 -0.041839
10.4892 0.127589 0.0320704 0.858208 0.0569059 -0.132367 -0.091815 -0.0464969 -0.320237 -0.191547 -0.0704344 0.790819 0.64157 -0.186363
10.7542 0.0982605 0.0263632 0.826457 0.0529308 -0.175765 -0.105018 -0.0656398 -0.110677 -0.0215372 -0.119819 -0.17683 -0.0268488 0.318945
10.9799 0.0642631 0.0201329 0.815662 0.0497642 -0.193096 -0.106653 -0.0770197 -0.150597 -0.0275983 -0.0478165 0.428285 0.129692 0.110652
11.1819 0.0513165 0.019848 0.810519 0.0470927 -0.234193 -0.105397 -0.0867281 -0.0641167 -0.00141064 -0.0254734 -0.632463 0.109375 -0.0839487
11.2788 0.0391533 0.0207396 0.807259 0.0458612 -0.259841 -0.0978683 -0.0842017 -0.125442 0.0091947 -0.0336134 -0.868004 0.279742 0.109366
11.3471 0.0265369 0.0226724 0.805474 0.0450132 -0.235632 -0.107202 -0.0892669 -0.184725 0.0283005 -0.0261439 0.383173 -0.104138 -0.00772084
11.5476 0.00490484 0.0241611 0.799923 0.0426139 -0.262256 -0.10192 -0.0902214 -0.10792 0.00742657 -0.0276915 0.0347901 0.0669288 0.132864
11.7482 -0.0153492 0.028346 0.799716 0.0403402 -0.289821 -0.0858217 -0.104773 -0.100939 0.0208562 -0.00103171 -0.197268 0.387686 -0.363384
11.8476 -0.0273235 0.0342438 0.796027 0.0392598 -0.292269 -0.0937381 -0.0995586 -0.120536 0.0593696 -0.0371309 0.138966 -0.122981 -0.00338009
12.0138 -0.0435188 0.0407142 0.789763 0.0375166 -0.307471 -0.0830079 -0.10415 -0.0974388 0.038929 -0.0376927 0.109728 0.0599074 0.0478376
12.2465 -0.0602531 0.0530199 0.783581 0.0352048 -0.323909 -0.0710994 -0.112216 -0.0719003 0.0528721 -0.0265588 0.0541893 0.0141178 -0.0375211
12.5802 -0.0782118 0.072235 0.770541 0.0321365 -0.336959 -0.0585901 -0.119374 -0.0538177 0.0575831 -0.0390794 0.156371 -0.193372 0.170403
12.7827 -0.0826983 0.0759676 0.769613 0.0304071 -0.342448 -0.0525347 -0.123896 -0.0221633 0.0184386 -0.0045845 0.0451981 -0.018333 -0.02769
12.9461 -0.0851134 0.0784916 0.768123 0.0290789 -0.347014 -0.0465937 -0.126019 -0.0147758 0.0154422 -0.00911032 -0.0362564 0.0927196 -0.0344335
13.4186 -0.100187 0.106483 0.756133 0.0255569 -0.357789 -0.0307893 -0.132189 -0.0319052 0.0592477 -0.0253785 0.141953 -0.380559 0.181584
13.5825 -0.101602 0.105968 0.756853 0.0244371 -0.360791 -0.0225152 -0.135858 -0.00863244 -0.00314372 0.00439166 0.0347684 0.0472428 -0.0275936
13.8465 -0.101458 0.10843 0.75609 0.0227364 -0.346601 -0.0416789 -0.131608 0.000545799 0.00932752 -0.00289257 0.429673 -0.625283 0.140571
13.9825 -0.093437 0.0981338 0.758296 0.0219069 -0.326087 -0.0523955 -0.124366 0.0589804 -0.0757097 0.0162249 0.646488 -0.411013 0.239272
14.2144 -0.0449939 0.0584742 0.774926 0.0205618 -0.275188 -0.0804154 -0.107349 0.208899 -0.171022 0.0717112 0.323491 0.189011 0.103585
14.4823 0.0342129 0.026218 0.80158 0.0191099 -0.182541 -0.0758996 -0.0821104 0.295584 -0.120374 0.0994687 0.494383 1.14749 -0.0120102
14.5823 0.0687168 0.025656 0.811407 0.0185947 -0.176605 -0.0957874 -0.0694266 0.345025 -0.00561976 0.0982676 -0.483663 0.270245 0.0759547
14.714 0.105767 0.0296032 0.825667 0.0179374 -0.170754 -0.0980711 -0.0653912 0.281326 0.0299715 0.108271 -1.23932 -0.00822107 -0.253897
14.8151 0.121539 0.0325467 0.834012 0.0174491 -0.131493 -0.0923887 -0.0534314 0.156147 0.0291411 0.0826257 -0.209509 0.0758798 -0.0785896
14.9827 0.141827 0.0395638 0.845655 0.0166678 -0.103006 -0.083077 -0.0396632 0.121027 0.0418609 0.0694517 0.128113 0.111215 0.0194849
15.4147 0.218026 0.0784066 0.879296 0.0148118 -0.0398693 -0.0408783 -0.0115911 0.176375 0.0899085 0.0778697 -0.403562 0.0856805 -0.168017
15.6146 0.237157 0.0997991 0.888148 0.0140245 -0.0267656 -0.0352484 -0.00592686 0.0957164 0.107033 0.0442885 -0.367166 -0.426414 -0.173441
15.7507 0.243382 0.106467 0.890963 0.0135123 -0.00215416 -0.041685 -0.00122904 0.0457256 0.0489757 0.0206739 0.311753 -0.660497 -0.0548829
15.783 0.245184 0.10736 0.891573 0.0133936 -0.0159689 -0.0170728 0.00283687 0.0557927 0.0276471 0.0189016 -0.178117 0.100006 0.0523503
15.9504 0.249532 0.114787 0.896203 0.0127949 -0.0104491 -0.0165417 -0.000291756 0.0259854 0.0443827 0.0276623 -0.0633806 -0.148241 -0.201042
16.1183 0.252109 0.11806 0.89518 0.0122211 -0.00039454 -0.00318573 0.00479313 0.0153436 0.0194928 -0.00609311 0.187588 0.217716 0.0697824
16.2871 0.260043 0.127554 0.896139 0.0116702 0.0012997 -0.000772307 0.00370021 0.0470078 0.0562423 0.00568587 -0.0807765 -0.0891562 -0.0223523
