t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.181273 0.104511 0.710571 1 0.00614185 0.00491143 0.010786 0 0 0 0.227803 0.182166 0.400055
0.199346 0.190326 0.11175 0.726469 0.934168 0.0213894 0.00459414 0.0127798 0.0454115 0.036314 0.0797493 -0.283215 -0.233957 -0.458292
0.362637 0.19019 0.111441 0.727272 0.883484 0.0378549 0.00765305 0.0222293 -0.000835042 -0.00188905 0.00491436 0.0316326 0.00583071 0.0505738
0.693131 0.193369 0.111454 0.73442 0.789163 0.0632159 0.00740478 0.0310245 0.00961933 3.79626e-05 0.0216287 -0.0258492 -0.0322808 -0.05566
0.893981 0.194258 0.110159 0.736519 0.736832 0.0763695 0.0108599 0.0324368 0.00442752 -0.00644563 0.0104494 -0.0228485 0.153167 -0.106105
0.961395 0.194453 0.110421 0.736741 0.720057 0.081287 0.00772802 0.0355531 0.00288721 0.00387996 0.0032964 0.00705973 -0.0108734 0.00506953
1.26128 0.195953 0.110606 0.738185 0.649944 0.096881 0.00166676 0.0399607 0.0050043 0.000619211 0.00481667 -0.105756 -0.248144 0.0267708
1.32992 0.195799 0.10948 0.738642 0.63488 0.102676 0.00672603 0.0396736 -0.0022553 -0.0164146 0.00665435 0.00397495 0.0342864 -0.0247871
1.66891 0.195491 0.107855 0.738049 0.565456 0.119752 0.00623038 0.0418455 -0.000907845 -0.00479203 -0.00174812 0.0219281 0.0213703 0.023283
1.86475 0.196154 0.107736 0.7386 0.528865 0.127956 -0.00508253 0.0431759 0.00338651 -0.000606927 0.00281158 -0.0406353 -0.416256 -0.00632416
2.13368 0.194126 0.0774674 0.738899 0.482442 0.139033 -0.0314263 0.0448921 -0.00754166 -0.112552 0.0011108 0.0655509 0.0898496 -0.00316971
2.36547 0.1959 0.0562066 0.738986 0.445715 0.138987 -0.162666 0.0531191 0.00765214 -0.0917259 0.000376111 -0.381588 -4.06697 0.257615
2.42907 0.194843 0.0339209 0.740052 0.436135 0.151578 -0.0615247 0.05008 -0.0166176 -0.350393 0.0167609 0.119265 1.36684 0.0396356
2.58508 0.195153 0.0125241 0.743632 0.4135 0.154235 -0.0925137 0.0514876 0.00198932 -0.137147 0.0229446 -0.0583463 0.298345 -0.0882882
2.73046 0.194209 -0.00110861 0.745101 0.393466 0.159699 -0.106106 0.0546962 -0.00649293 -0.0937746 0.0101094 0.0278737 0.151273 -0.00497407
2.96688 0.194232 -0.0148235 0.747213 0.362937 0.166986 -0.125734 0.0596423 9.70017e-05 -0.0580105 0.00893347 0.00177344 -0.193825 0.0678313
3.19755 0.194349 -0.0385175 0.752883 0.335436 0.172413 -0.143816 0.0640586 0.000506075 -0.10272 0.0245799 -0.0491395 0.156222 -0.0631857
3.46697 0.190918 -0.0548526 0.754919 0.305941 0.176491 -0.160312 0.0672856 -0.0127333 -0.0606295 0.00755613 0.00886657 0.00372469 0.00248665
3.79909 0.187667 -0.0745777 0.757703 0.273127 0.181494 -0.17742 0.0711048 -0.00978862 -0.0593924 0.00838198 0.0110897 0.0890206 -0.000769391
4.17181 0.185559 -0.0843476 0.76072 0.240473 0.184963 -0.191634 0.0761769 -0.00565519 -0.0262121 0.00809521 -0.0885016 -0.193503 0.0376636
4.23498 0.184849 -0.0867753 0.761382 0.23534 0.188029 -0.189634 0.076675 -0.0112452 -0.0384343 0.0104742 0.0241076 0.0100344 0.0176201
4.53532 0.183646 -0.0974136 0.766117 0.212391 0.193571 -0.19726 0.0813073 -0.00400462 -0.0354205 0.0157662 0.0445133 0.106428 -0.0309775
4.69819 0.184175 -0.100359 0.767863 0.200896 0.194808 -0.205668 0.0838857 0.00324534 -0.0180863 0.0107209 -0.0563152 -0.156372 0.00299648
4.93358 0.181818 -0.113281 0.770553 0.185374 0.198134 -0.210849 0.085321 -0.0100107 -0.0548948 0.0114262 0.0593054 0.249225 -0.0642757
5.10251 0.18182 -0.115442 0.770649 0.17498 0.200392 -0.21486 0.0869824 7.5094e-06 -0.0127943 0.000568385 0.0165667 0.0384976 0.0174764
5.33349 0.182705 -0.116344 0.771712 0.161703 0.203376 -0.215708 0.0880592 0.00383411 -0.0039021 0.00460509 -0.0372829 0.00789606 -0.0111761
5.50491 0.182267 -0.116781 0.772173 0.152506 0.204134 -0.215971 0.0879569 -0.00255715 -0.00254851 0.00268921 -0.0541622 0.00771461 -0.0366228
5.73746 0.178743 -0.116956 0.770818 0.140859 0.199998 -0.215283 0.0855582 -0.0151525 -0.000754483 -0.00582738 -0.139515 0.0310602 -0.0608903
6.26925 0.131232 -0.108574 0.7505 0.11746 0.156765 -0.204994 0.0642478 -0.089344 0.0157628 -0.0382077 0.0555774 0.0415208 -0.0180267
6.37217 0.122625 -0.106511 0.746377 0.113402 0.143407 -0.202734 0.0598925 -0.0836239 0.0200362 -0.0400631 -0.176014 0.0337165 -0.0252868
6.5349 0.104356 -0.102358 0.739188 0.10727 0.124552 -0.199724 0.0530081 -0.112267 0.0255229 -0.044178 -0.157698 -0.0283087 -0.00760684
6.86943 0.0491501 -0.0969879 0.723557 0.0956852 0.090946 -0.192754 0.0393286 -0.165022 0.0160527 -0.0467228 0.714609 0.0597223 0.0594539
7.00251 0.0398447 -0.0937941 0.718392 0.0914328 0.0628686 -0.191681 0.0333675 -0.0699263 0.0240002 -0.038811 -0.335247 -0.0463069 -0.00137445
7.23337 0.00583253 -0.0907214 0.709359 0.0844988 0.0359425 -0.187891 0.0249282 -0.147324 0.0133095 -0.0391283 0.122183 0.0141696 0.013492
7.57067 -0.0299584 -0.0846202 0.697696 0.0753025 0.00832057 -0.182435 0.0186942 -0.106112 0.0180888 -0.0345776 0.206017 -0.0278011 0.188841
7.76912 -0.0429031 -0.0821253 0.698272 0.0703665 -0.00556505 -0.180589 0.0180705 -0.0652267 0.0125714 0.00289938 -0.00876439 -0.0347172 0.0141815
8.03778 -0.0610591 -0.0812536 0.700074 0.064196 -0.0244805 -0.178995 0.02003 -0.0675813 0.00324452 0.00670928 -0.084437 0.021605 4.93559e-05
8.47064 -0.106133 -0.0758012 0.702988 0.0553718 -0.056302 -0.173589 0.0225931 -0.104131 0.0125964 0.00673064 0.449245 -0.0132227 -0.023483
8.63747 -0.111002 -0.0740677 0.703457 0.0523043 -0.0742466 -0.171573 0.0263793 -0.0291828 0.0103905 0.00281296 -0.311879 0.0038696 0.108903
8.71705 -0.115299 -0.0732163 0.70437 0.0509015 -0.068902 -0.170969 0.0248107 -0.0540028 0.0106984 0.0114797 0.115517 -0.00665979 -0.01358
9.23748 -0.112117 -0.0694523 0.706667 0.0426108 -0.0628621 -0.169455 0.027936 0.00611555 0.00723248 0.0044123 -0.0522707 -0.080567 0.0307812
9.37278 -0.112246 -0.0699486 0.707827 0.0406861 -0.0601615 -0.168969 0.0290933 -0.000956779 -0.00366841 0.00857707 0.0589075 -0.00842567 0.0145621
9.51045 -0.111261 -0.0706134 0.709284 0.0388169 -0.0610904 -0.169703 0.0295147 0.00715295 -0.00482836 0.0105818 -0.0557283 -0.007583 -0.0327079
9.64984 -0.111347 -0.0714337 0.710123 0.0370118 -0.0594912 -0.16941 0.0304758 -0.000615245 -0.00588539 0.00602254 0.016355 0.0368187 -0.0152132
10.0373 -0.10913 -0.0681858 0.710173 0.0324228 -0.05848 -0.157309 0.028582 0.00572225 0.00838175 0.000127452 -0.090542 0.316771 -0.0731722
10.1388 -0.109482 -0.0640724 0.709432 0.031318 -0.0526466 -0.149396 0.0267286 -0.00346678 0.0405306 -0.00729873 0.15945 0.35079 -0.091116
10.3793 -0.101094 -0.0340384 0.702407 0.028848 -0.044831 -0.122173 0.0206523 0.0348783 0.12489 -0.0292107 -0.0111186 -0.0338898 0.0138241
11.0219 -0.0832734 0.0322175 0.689346 0.0231626 -0.0286756 -0.0638324 0.00551017 0.027734 0.103114 -0.020328 -0.100142 -0.256575 -0.0995509
11.1377 -0.0814044 0.04072 0.685654 0.0222637 -0.0246584 -0.0533823 0.00546887 0.0161319 0.0733884 -0.0318616 0.00996842 -0.0859344 0.0730268
11.3064 -0.0784004 0.0506522 0.682358 0.0210174 -0.0164338 -0.0263469 0.00259022 0.017813 0.0588964 -0.0195463 0.186852 0.59621 0.0461838
11.3836 -0.0759084 0.0587626 0.681123 0.0204699 -0.0213345 -0.0415895 0.00199695 0.0322507 0.104964 -0.0159778 -0.140148 -0.422916 0.0574819
11.543 -0.0743282 0.0647494 0.680037 0.0193853 -0.017651 -0.0311044 0.00069224 0.00991612 0.0375668 -0.00681727 0.00223447 -0.0327371 0.0177097
11.7741 -0.0719171 0.0716829 0.679407 0.0179136 -0.0149998 -0.0227017 -0.000782069 0.0104325 0.0300009 -0.00272438 -0.0037651 0.0465132 -0.028943
12.0746 -0.0691222 0.0848979 0.675975 0.016166 -0.0116224 -0.0113834 -0.00347097 0.00930115 0.0439777 -0.0114215 0.0059256 -0.0706127 0.025401
12.4074 -0.0653702 0.0917128 0.674988 0.0144286 -0.00636967 -0.00245755 -0.00291719 0.0112733 0.0204764 -0.00296756 0.0394722 0.0852401 0.0524671
12.5424 -0.063129 0.0960305 0.675543 0.0137783 -0.00577716 -0.00238698 -0.00303305 0.0166019 0.0319836 0.00411534 -0.0451853 -0.110613 0.00329582
12.8093 -0.061917 0.0966865 0.676877 0.0125775 -0.00558194 -0.00251159 -0.00125946 0.00454056 0.00245762 0.00499509 -0.05365 -0.0418961 0.0152818
12.8752 -0.0618506 0.0966668 0.677272 0.0122978 -0.00446673 -0.00153678 -0.00151018 0.00100878 -0.000300412 0.0060011 -0.00554045 0.00407746 -0.0123394
13.2413 -0.0622238 0.0971032 0.677815 0.0108522 -0.00355688 -0.000681617 -0.000793288 -0.00101948 0.00119228 0.00148385 0.0358178 0.014317 0.00737353
