t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.125056 -0.0581971 0.650877 1 0.00304639 -0.00125732 0.00229088 0 0 0 0.0672165 -0.0277418 0.0505467
0.107142 -0.124284 -0.0585155 0.651457 0.978462 -0.00519249 0.000399335 -0.00542334 0.0072017 -0.00297231 0.00541567 -0.0909339 0.0146752 -0.148931
0.43448 -0.13167 -0.057916 0.637272 0.915491 -0.01692 0.000995972 -0.0133053 -0.0225644 0.00183142 -0.043335 0.0324509 -0.0154168 0.0694618
0.806721 -0.135573 -0.0593705 0.630765 0.848792 -0.0276956 0.00175222 -0.0195435 -0.0104849 -0.00390734 -0.0174784 0.0269002 0.0229213 0.00645493
1.06694 -0.13648 -0.0588352 0.626654 0.805072 -0.0319956 0.00238606 -0.0224976 -0.00348494 0.0020572 -0.0157987 0.0496007 -0.00094241 0.0169399
1.2383 -0.135621 -0.0585103 0.624444 0.777519 -0.0315011 -0.00431429 -0.0248691 0.00501485 0.0018957 -0.0128958 0.0949744 -0.164621 0.000253979
1.40254 -0.132235 -0.0626394 0.622333 0.751996 -0.0438094 0.0131488 -0.0185537 0.0206131 -0.025141 -0.0128541 -0.217056 0.356823 0.17925
1.46674 -0.131806 -0.0627827 0.622247 0.742249 -0.0326925 -0.00916839 -0.0244854 0.00667784 -0.00223266 -0.0013461 0.0711059 -0.180818 0.0249515
2.00361 -0.107726 -0.116099 0.628716 0.665529 0.0347735 -0.080549 -0.0264486 0.0448526 -0.0993087 0.0120497 1.14851 -0.412857 -0.208119
2.05 -0.103174 -0.121594 0.628827 0.659284 0.0124647 -0.0716248 -0.0187494 0.0981306 -0.118461 0.00239524 0.466604 -0.0589432 -0.0233171
2.33713 -0.0365305 -0.160467 0.627593 0.621916 0.0476956 -0.0783909 -0.0260436 0.232105 -0.135385 -0.00429974 -0.395693 0.670671 -0.15383
2.54083 -0.00566891 -0.160215 0.620333 0.596696 0.108139 -0.0708376 -0.0267939 0.1515 0.00123497 -0.0356359 0.480344 0.553933 0.0448609
2.67096 0.0221777 -0.150675 0.616456 0.581124 0.59479 0.459468 -0.0772752 0.214004 0.0733138 -0.0297985 10.5198 11.8969 -0.999118
2.70293 0.0397768 -0.136167 0.614482 0.57736 0.0792568 -0.0889956 -0.0319153 0.550386 0.453729 -0.0617463 -1.89759 -1.27662 0.10732
2.90256 0.074028 -0.0964648 0.606432 0.554407 0.152035 -0.0115603 -0.0420519 0.171577 0.198883 -0.0403224 -0.241472 0.0513815 0.0128296
3.34303 0.102754 0.0011054 0.591161 0.506937 0.122688 0.0204883 -0.0794559 0.0652163 0.221515 -0.0346713 -1.19195 -1.45446 -0.499392
3.41258 0.101524 0.00947625 0.586333 0.499822 0.158346 0.145225 -0.0604935 -0.0176851 0.120355 -0.0694046 -0.196311 1.31039 0.0921453
3.54348 0.0958449 0.047684 0.578827 0.486701 0.152577 0.107642 -0.067363 -0.0433822 0.291885 -0.0573428 -0.11418 -0.704688 0.0788683
3.77095 0.0800685 0.0776167 0.569864 0.464715 0.129821 0.145365 -0.0760804 -0.069355 0.131588 -0.0394024 -0.160906 -0.223611 0.0429842
4.10313 0.0392747 0.0966535 0.561519 0.434379 0.0748576 0.1554 -0.0800154 -0.122805 0.0573082 -0.0251238 -0.290772 -0.285557 0.103985
4.27163 0.0103269 0.0982025 0.560238 0.419757 0.0572421 0.163349 -0.0818393 -0.1718 0.00919277 -0.0076026 0.0932087 -0.0541491 0.0535057
4.63874 -0.0401809 0.0942795 0.564658 0.389581 0.0068522 0.156435 -0.0763582 -0.137582 -0.010686 0.01204 0.105161 -0.0907736 0.0300591
4.97058 -0.074256 0.0807375 0.571963 0.364175 -0.061967 0.123205 -0.0645187 -0.102685 -0.0408085 0.0220148 -0.665584 -0.474014 0.103599
5.07052 -0.0911643 0.0719258 0.575198 0.356854 -0.0446541 0.133663 -0.0651082 -0.169198 -0.0881776 0.0323677 0.239395 0.0422495 -0.00317139
5.20698 -0.109796 0.0606793 0.579556 0.347093 -0.0336228 0.150506 -0.0604747 -0.136529 -0.082412 0.0319349 0.85428 0.647476 0.00114257
5.27101 -0.115035 0.0580571 0.581605 0.342606 -0.0672574 0.119418 -0.0585997 -0.0818315 -0.040956 0.0320081 0.131246 -0.0638791 -0.0040547
5.408 -0.123782 0.0512478 0.585914 0.3332 -0.0833004 0.106136 -0.0534282 -0.0638524 -0.0497066 0.0314526 -0.0412521 -0.192511 0.0135575
5.93915 -0.169335 -0.0294647 0.606444 0.299108 -0.0902516 0.0329089 -0.0407938 -0.0857634 -0.151958 0.0386537 0.940572 0.163325 -0.18403
6.03894 -0.168527 -0.0430032 0.608469 0.293103 -0.0129805 -0.421719 0.0617743 0.00810384 -0.135659 0.0202879 2.45771 -9.60313 2.06902
6.07499 -0.165041 -0.0603714 0.611889 0.290963 -0.114408 0.0295426 -0.0362652 0.0966966 -0.481822 0.0948697 -0.0264994 1.41931 -0.317364
6.31447 -0.143404 -0.0943602 0.616407 0.277142 -0.0838981 -0.0293668 -0.0248821 0.0903506 -0.141929 0.0188683 0.217002 0.19417 -0.0196222
6.53896 -0.112184 -0.116437 0.619654 0.264783 0.0623269 -0.0595738 -0.036268 0.139067 -0.0983392 0.0144632 2.68986 -0.0752788 -0.337105
6.6069 -0.0903227 -0.123465 0.619081 0.261152 -0.0501118 -0.0455559 -0.025387 0.321802 -0.103453 -0.00843804 -0.624759 0.397995 -0.0401557
6.9072 -0.0500263 -0.118641 0.612926 0.245691 0.00377201 -0.0388429 -0.0351558 0.134188 0.0160643 -0.0204967 0.0846813 0.198761 -0.100236
7.07495 -0.0251325 -0.110353 0.606667 0.237457 0.0305382 -0.0200807 -0.0375475 0.148393 0.0494074 -0.0373119 0.11894 0.36137 0.0160738
7.47566 0.053429 -0.0325289 0.594296 0.218886 0.0683098 0.0171261 -0.0597732 0.196054 0.194213 -0.0308709 -0.827809 -0.826648 -0.219071
7.64314 0.063045 -0.0231887 0.582982 0.211562 0.122106 0.167756 -0.0497104 0.0574178 0.0557709 -0.0675596 0.439255 2.56164 0.323044
7.80654 0.084156 0.0543233 0.580568 0.204652 0.0958238 0.103989 -0.0683972 0.129194 0.474355 -0.0147726 -0.730487 -1.38392 -0.142033
8.04237 0.0739983 0.0892237 0.569185 0.195076 0.0941803 0.160275 -0.0689502 -0.043073 0.147993 -0.0482676 -0.178262 -0.271111 0.160449
8.1775 0.0649227 0.104271 0.565593 0.189791 0.0948705 0.16268 -0.0737444 -0.0671617 0.111357 -0.026586 0.0982141 -0.479486 0.0897305
8.27798 0.0591658 0.11062 0.563827 0.185955 0.0789845 0.197803 -0.0777218 -0.057293 0.0631779 -0.0175698 -0.13498 0.249239 0.0221019
8.47937 0.042153 0.133452 0.561185 0.178498 0.0613818 0.199979 -0.0813691 -0.0844767 0.113372 -0.0131187 -0.0753515 -0.308011 -0.0108642
8.74411 0.014507 0.141878 0.556951 0.169149 0.0342891 0.204479 -0.0823678 -0.104426 0.0318282 -0.0159949 4.6963e-05 -0.236777 0.063702
8.9106 -0.00287698 0.140614 0.556053 0.163522 -0.00849513 0.185354 -0.0831283 -0.104418 -0.00759164 -0.00538953 -0.546072 -0.554903 0.0442801
9.11087 -0.0456919 0.116837 0.55675 0.157 -0.0189925 0.187673 -0.0823577 -0.213782 -0.118724 0.00347863 0.399437 0.238079 0.0266597
9.44269 -0.0726495 0.103655 0.56084 0.146762 -0.101824 0.115287 -0.0707581 -0.0812434 -0.0397265 0.0123247 -1.06885 -1.22744 0.172161
9.51595 -0.0843396 0.0941553 0.562667 0.144593 -0.0732733 0.137224 -0.0753274 -0.159555 -0.129658 0.0249384 -0.0209051 -0.357055 0.0055538
9.6105 -0.0996113 0.0787056 0.565074 0.141842 -0.067663 0.139991 -0.0740831 -0.161531 -0.163415 0.0254635 0.450753 0.110604 -0.0218834
9.71019 -0.111235 0.0635139 0.567395 0.138997 -0.0907689 0.113165 -0.066277 -0.116595 -0.152388 0.0232819 0.115969 -0.168782 0.102684
