t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.313867 -0.180021 1.01016 1 0.00161745 -0.000910081 -5.75659e-05 0 0 0 0.0291366 -0.0163941 -0.00103699
0.564253 0.323143 -0.18524 1.00983 0.910631 0.00661872 -0.00270389 -0.00254569 0.0164404 -0.00925044 -0.000585124 -0.0221252 0.0217584 -0.000689784
1.1962 0.324697 -0.182397 1.00918 0.819987 0.0042111 -0.00244343 -0.00733762 0.00245849 0.00449976 -0.00102103 -0.0179677 -0.0859411 -0.0358617
1.42831 0.324299 -0.185982 1.00701 0.789009 0.00323268 -0.000759176 -0.00816575 -0.00171202 -0.0154481 -0.00934492 -0.00360647 0.0277987 0.0149736
1.99632 0.322163 -0.185788 1.00654 0.718048 -0.00123582 0.000907625 -0.0107709 -0.00376054 0.000341959 -0.000839724 -0.000841347 -0.0016567 -0.00667316
2.49673 0.320071 -0.186032 1.00445 0.66084 -0.0103647 0.00524443 -0.0152932 -0.00418155 -0.000487055 -0.00417898 -0.093476 0.0575709 -0.0205841
2.67217 0.31646 -0.184345 1.00308 0.641881 -0.0142631 0.00860338 -0.0211246 -0.0205815 0.00961353 -0.00779038 -0.061146 0.0632614 -0.0870704
2.96414 0.305238 -0.176146 0.993382 0.611528 -0.0239281 0.0163618 -0.0286518 -0.0384343 0.028084 -0.0332123 0.0134028 0.0124898 0.00597747
4.1005 0.27887 -0.128104 0.96336 0.506449 -0.0547898 0.0713759 -0.0614222 -0.023204 0.0422768 -0.0264198 -0.0306588 0.0699967 -0.00946372
4.40035 0.269156 -0.109134 0.954587 0.48187 -0.0646846 0.0811069 -0.07264 -0.0323969 0.063265 -0.0292574 -0.00473579 -0.140823 -0.0384109
4.57009 0.263521 -0.102453 0.948514 0.468488 -0.0711666 0.0995147 -0.0763027 -0.0332007 0.0393611 -0.0357774 -0.0108656 0.103172 0.0212449
4.80417 0.255154 -0.087586 0.941304 0.450642 -0.0800694 0.109053 -0.086078 -0.0357442 0.0635117 -0.0308044 -0.00598657 -0.039415 -0.0253216
5.13382 0.24272 -0.0709326 0.928397 0.426657 -0.086313 0.136488 -0.0859329 -0.0377176 0.0505185 -0.0391516 0.122721 0.165417 0.233507
5.27061 0.239857 -0.0609271 0.927411 0.417083 -0.152732 0.202853 -0.0926077 -0.0209307 0.0731457 -0.00721039 -1.04362 1.1401 0.0836721
5.33953 0.233456 -0.0504695 0.927312 0.412341 -0.0883605 0.111256 -0.0997467 -0.0928613 0.151726 -0.00144338 0.349926 -0.826952 -0.0503988
5.50042 0.227574 -0.0474645 0.925775 0.401479 -0.10935 0.151691 -0.0999807 -0.0365616 0.0186776 -0.00955205 -0.00657451 0.0569929 -0.00921255
5.71167 0.219557 -0.0409755 0.923346 0.387651 -0.124005 0.182933 -0.110072 -0.0379504 0.0307172 -0.0114982 -0.115822 0.477544 -0.138187
5.9429 0.204589 -0.00834053 0.913299 0.373061 -0.135067 0.196373 -0.114665 -0.0647316 0.141138 -0.0434508 0.00621165 -0.0524159 0.017795
6.27203 0.183957 0.0324344 0.900925 0.353236 -0.157226 0.229951 -0.125329 -0.0626871 0.123887 -0.0375939 -0.0129995 -0.162796 0.0476467
6.51643 0.16786 0.0529885 0.894583 0.339198 -0.174528 0.265169 -0.135273 -0.0658643 0.0840983 -0.0259488 -0.0213686 0.159424 -0.0299969
6.80437 0.147124 0.0904199 0.884625 0.323375 -0.190869 0.234176 -0.137523 -0.072017 0.130001 -0.0345858 0.0769642 -1.15394 0.129559
6.87294 0.142547 0.0939083 0.882863 0.319717 -0.197859 0.299631 -0.145206 -0.066739 0.0508675 -0.0257011 0.0271145 0.0882427 0.0101649
7.13713 0.126808 0.113506 0.876782 0.306005 -0.181115 0.274112 -0.136065 -0.0595757 0.0741802 -0.0230156 0.608752 -0.767937 0.285911
7.20441 0.125555 0.11502 0.876528 0.302608 -0.23208 0.317414 -0.151727 -0.0186183 0.0225127 -0.00377926 -0.350781 0.0666073 -0.021192
7.30447 0.120181 0.11794 0.875938 0.297626 -0.219807 0.324327 -0.153551 -0.0537154 0.029177 -0.00589961 0.0265944 0.125664 -0.0378704
7.60834 0.106314 0.138409 0.870648 0.282993 -0.232061 0.333644 -0.156447 -0.0456341 0.0673628 -0.0174074 0.0511772 -0.143073 0.0300648
7.93637 0.0968511 0.145111 0.868173 0.268003 -0.257059 0.362821 -0.15918 -0.0288462 0.0204301 -0.00754508 -0.246963 0.330962 0.0159501
