t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.169007 0.0734118 0.7296 1 -0.00418585 -0.000243615 -0.000487247 0 0 0 -0.0577932 -0.00336355 -0.00672733
0.414452 0.159079 0.0728341 0.728444 0.948661 -0.000286399 -0.00683824 -0.0120225 -0.0239525 -0.00139403 -0.00278815 0.0636708 -0.0754443 -0.193339
0.510326 0.157368 0.0720069 0.7264 0.937165 -0.00383472 -0.00435707 0.00677019 -0.0178481 -0.00862718 -0.0213243 0.00859569 -0.0187589 0.106779
0.64214 0.155165 0.0705438 0.725444 0.921587 -0.00724945 -0.00350788 0.00106777 -0.0167151 -0.0110999 -0.00724929 -0.0395747 0.0190336 0.00967491
0.713686 0.153766 0.0698471 0.724975 0.91324 -0.0118278 -0.00956349 0.00195835 -0.0195465 -0.00973809 -0.00655709 -0.0960796 -0.0551299 0.0199937
1.01043 0.139506 0.0621027 0.72479 0.879421 -0.0621087 -0.0273167 -0.0208687 -0.0480577 -0.0260977 -0.000624055 -0.623419 -0.167009 -0.330738
1.24437 0.0941438 0.0468572 0.706543 0.853644 0.000950555 -0.00046744 0.000660628 -0.193902 -0.0651681 -0.0779976 1.00392 0.467089 0.290525
1.34229 0.0847828 0.0449545 0.701691 0.84308 -0.0809668 -0.0292441 -0.0196474 -0.095599 -0.0194312 -0.0495497 -0.139624 0.0414717 0.0323759
1.61057 0.0490862 0.0427264 0.690728 0.814803 -0.083269 -0.0296067 -0.0204159 -0.133057 -0.00830513 -0.0408639 0.313167 0.0585951 0.136656
1.81423 0.0349772 0.0434652 0.688074 0.793972 -0.158099 -0.0176484 -0.0517297 -0.0692801 0.00362787 -0.0130336 -0.644136 0.202526 -0.312375
1.98723 0.00371078 0.0501549 0.676469 0.776695 -0.336917 0.112504 -0.115837 -0.180721 0.0386667 -0.0670772 -2.57705 1.86701 -0.986257
2.04632 -0.0159666 0.0589589 0.669062 0.770881 -0.119082 -0.0234554 -0.0389414 -0.333002 0.14899 -0.125356 0.879073 -0.266908 0.244375
2.3104 -0.0426014 0.0796904 0.653 0.745423 -0.15133 -0.00633505 -0.0506594 -0.100861 0.0785062 -0.0608226 0.46581 -0.225128 0.201475
