t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0204692 -0.0301754 0.712679 1 0.028416 -0.0132729 0.00443058 0 0 0 0.703977 -0.328822 0.109763
0.093665 -0.0142931 -0.0330602 0.713642 0.978855 -0.00324324 -0.0076599 -0.00246903 0.065938 -0.0307991 0.010281 -0.261019 0.00447943 -0.0768605
0.462822 -0.0255225 -0.0438194 0.706963 0.89978 -0.0259981 -0.0220675 -0.0129702 -0.0304192 -0.0291455 -0.0180926 0.109892 0.114355 0.0070407
0.762533 -0.0247683 -0.0422825 0.702173 0.840303 -0.0405185 -0.0301682 -0.0170005 0.00251663 0.00512789 -0.0159825 -0.00835407 -0.0469683 0.108228
0.862079 -0.0246005 -0.0422375 0.701654 0.821432 -0.0594406 -0.0402806 -0.0172432 0.00168502 0.000452377 -0.0052088 -0.373736 -0.239579 0.118806
0.930295 -0.0262247 -0.0433215 0.701852 0.808745 -0.048516 -0.0329614 -0.022298 -0.0238097 -0.0158907 0.00289564 0.064704 0.0375315 -0.0107074
1.29795 -0.0262325 -0.0440907 0.701469 0.743667 -0.0778755 -0.060576 -0.0187126 -2.1075e-05 -0.00209214 -0.00104096 -0.350642 -0.490285 0.191556
1.32974 -0.0265875 -0.0446527 0.70163 0.738293 -0.0652179 -0.0401195 -0.0287139 -0.0111679 -0.0176782 0.00504857 0.0265377 0.0788244 -0.0658174
1.5617 -0.0277501 -0.0445121 0.699259 0.700232 -0.0761537 -0.0449267 -0.0305722 -0.00501213 0.000606229 -0.0102187 -0.016029 0.013885 0.0363975
1.77364 -0.0295323 -0.0437599 0.698728 0.667176 -0.0852982 -0.0515837 -0.035321 -0.0084092 0.00354892 -0.00250487 -0.00573676 -0.0909401 -0.0368153
2.03 -0.0320652 -0.0488269 0.695667 0.629268 -0.0840148 -0.210245 -0.0184257 -0.0098799 -0.0197647 -0.011943 0.304402 -3.74665 0.533987
2.06236 -0.0320661 -0.0533914 0.69584 0.624638 -0.095623 -0.0709729 -0.0383908 -2.76091e-05 -0.141029 0.00534012 0.0209473 0.0973865 0.00356869
2.60656 -0.0258775 -0.101298 0.699803 0.551697 -0.0996047 -0.0912906 -0.0428078 0.0113719 -0.0880316 0.0072822 0.1523 0.851547 -0.101596
2.67467 -0.0243964 -0.103344 0.699827 0.543189 -0.102915 -0.127049 -0.0395901 0.0217451 -0.0300326 0.000362506 0.0582593 -0.0902244 0.00529175
2.89829 -0.0166206 -0.114571 0.700173 0.516168 -0.102623 -0.137416 -0.0395728 0.0347729 -0.0502084 0.00154584 -0.00465812 0.0454749 0.0340783
3.16703 -0.00761222 -0.12478 0.703049 0.485468 -0.104581 -0.143917 -0.0406121 0.0335211 -0.0379877 0.0107039 -0.101595 0.189416 -0.038299
3.34535 -0.00486526 -0.125531 0.70374 0.466111 -0.0827092 -0.173599 -0.0359013 0.0154042 -0.00420986 0.00387423 0.520775 -0.552245 0.104751
3.47045 0.00521153 -0.134699 0.705864 0.452994 -0.0935172 -0.165767 -0.0380409 0.0805517 -0.0732942 0.0169783 -0.0675097 0.055845 -0.0107135
3.73273 0.0216945 -0.150081 0.70958 0.42668 -0.085266 -0.180086 -0.035045 0.0628454 -0.0586473 0.0141684 -0.084811 0.117588 0.0161811
3.96939 0.0318173 -0.157375 0.71384 0.40425 -0.0749226 -0.190436 -0.0311088 0.0427743 -0.0308194 0.0179977 0.0907639 0.038041 0.0325158
4.13428 0.0413385 -0.161423 0.717691 0.389323 -0.0899648 -0.186371 -0.0338069 0.0577409 -0.0245467 0.0233594 -0.467319 0.263612 -0.119789
4.19774 0.0431207 -0.161919 0.718691 0.383726 -0.0709268 -0.196399 -0.0294049 0.0280835 -0.0078171 0.0157572 0.0572421 0.00484738 -0.0104727
4.46702 0.0548334 -0.163672 0.722175 0.360859 -0.0630222 -0.201966 -0.0268463 0.0434972 -0.00651183 0.0129372 0.056835 -0.0335509 0.00632472
4.63364 0.0636587 -0.165689 0.724506 0.347397 -0.0612711 -0.208701 -0.0168587 0.052967 -0.012102 0.013991 -0.0639998 -0.103345 0.213369
4.6999 0.0668877 -0.166944 0.72637 0.342183 -0.0495166 -0.207472 -0.0234501 0.0487258 -0.0189506 0.0281308 0.185811 -0.0131689 -0.0198106
4.97831 0.0948558 -0.173241 0.732667 0.321122 -0.034185 -0.211871 -0.0150631 0.100457 -0.022617 0.0226154 -0.1239 0.0962726 0.0750271
5.20444 0.111237 -0.173433 0.741617 0.304973 -0.0361396 -0.206257 -0.0271923 0.0724393 -0.000846641 0.0395814 -0.425603 0.23351 -0.461166
5.26658 0.114094 -0.172584 0.742296 0.30068 -0.0115002 -0.210805 -0.0104778 0.0459962 0.0136616 0.0109287 0.196655 0.0787235 0.00586982
5.56712 0.145682 -0.161367 0.746111 0.280751 0.00340712 -0.206186 -0.00656256 0.1051 0.0373218 0.0126929 -0.235921 -0.0857536 0.0336134
5.86694 0.155986 -0.157886 0.752938 0.262186 0.0145051 -0.201187 -0.00361749 0.0343665 0.0116112 0.0227708 0.0444776 0.0566982 -0.0577248
6.10542 0.166711 -0.151892 0.755086 0.248301 0.026363 -0.183089 -0.00136632 0.0449733 0.0251323 0.00900487 0.126818 0.362426 -0.0043314
6.23439 0.17462 -0.142623 0.756175 0.241101 0.0560536 -0.145323 -0.0106262 0.0613285 0.071873 0.00844626 0.670517 0.983403 -0.248947
6.31962 0.184718 -0.129353 0.755086 0.236457 0.0263355 -0.188869 0.000849989 0.118478 0.15569 -0.012772 -0.416512 -0.597918 0.116145
6.53403 0.190973 -0.123459 0.757688 0.225167 0.045107 -0.162983 -0.000436384 0.0291718 0.0274882 0.0121311 0.154705 0.210561 -0.0188222
6.76751 0.206218 -0.105563 0.759494 0.213485 0.0523054 -0.15336 0.000829902 0.0652928 0.0766503 0.00773647 -0.0592372 -0.0731991 -0.00536782
7.17811 0.22304 -0.0864311 0.761765 0.194392 0.0644337 -0.132732 0.00180912 0.0409704 0.0465953 0.00553248 -0.0146839 0.0797056 -0.00456094
7.40266 0.2315 -0.0719492 0.762778 0.184683 0.0628909 -0.130625 0.000917359 0.0376731 0.0644931 0.00450832 -0.20079 -0.241492 -0.0352551
7.50705 0.233244 -0.0678483 0.762864 0.180336 0.0755088 -0.10419 0.00178648 0.0167115 0.0392823 0.000827831 0.139385 0.378867 -0.00134715
7.63635 0.237735 -0.0564352 0.762949 0.175093 0.0528064 -0.125633 -0.00820493 0.0347337 0.0882692 0.000653647 -0.544872 -0.530134 -0.24291
7.67021 0.238287 -0.0540541 0.762692 0.173746 0.0698635 -0.102334 0.00060059 0.0162827 0.0703173 -0.00757198 -0.0875276 0.031342 0.00178936
7.91627 0.236994 -0.0348545 0.760938 0.164259 0.0676313 -0.0864765 -0.00119504 -0.00525404 0.0780292 -0.0071317 -0.00994184 -0.0440767 0.0136845
8.40227 0.232092 -0.00734306 0.760704 0.147018 0.0544825 -0.0525286 -0.00688608 -0.0100858 0.0566079 -0.000481064 -0.106974 0.207312 -0.111018
8.54879 0.228318 0.00540126 0.75825 0.142184 0.0518109 -0.0560084 -0.00571444 -0.0257591 0.0869825 -0.016747 -0.0178539 -0.249464 0.0219127
8.73818 0.222799 0.0129269 0.755864 0.13617 0.0449669 -0.0478305 -0.00622188 -0.0291406 0.0397343 -0.0125967 -0.00949556 -0.113102 0.0680517
8.8456 0.219559 0.01589 0.755296 0.132873 0.0407053 -0.0384754 -0.0096542 -0.0301606 0.0275856 -0.00528702 -0.0140846 0.0806758 -0.0142839
9.24009 0.205469 0.0393276 0.750988 0.121435 0.0213793 -0.0185683 -0.014895 -0.0357169 0.0594117 -0.0109219 -0.0674183 -0.0478106 -0.00815265
9.52527 0.1898 0.0523823 0.74721 0.113785 0.00288531 -0.0121267 -0.0231711 -0.0549433 0.0457771 -0.0132469 -0.0519547 -0.161703 -0.103247
9.70563 0.178201 0.0553786 0.741463 0.109198 -0.0115715 -0.00978294 -0.0275277 -0.0643134 0.0166136 -0.0318676 -0.0762933 -0.101417 -0.0208173
9.9382 0.159117 0.0537568 0.732925 0.103554 -0.0240743 -0.00972326 -0.0348773 -0.0820571 -0.00697314 -0.0367091 0.157681 0.00705763 0.0275992
10.1746 0.148531 0.0525029 0.72579 0.0981167 -0.0749332 -0.0132047 -0.0442973 -0.0447863 -0.00530494 -0.0301856 -0.892168 -0.0378023 -0.0355095
10.2715 0.135809 0.0516336 0.722531 0.0959706 -0.0415062 -0.0156279 -0.0456987 -0.131257 -0.00896882 -0.0336272 0.454745 -0.0626459 0.0212831
10.3786 0.126967 0.049954 0.719173 0.0936532 -0.0677704 -0.0136309 -0.0535374 -0.082543 -0.0156797 -0.0313473 -0.0718262 0.0492868 -0.0913832
