t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.247447 -0.168202 0.840673 1 0.00338049 0.000301029 0.00204384 0 0 0 0.13368 0.011904 0.0808225
0.368084 0.265558 -0.16659 0.851623 0.874535 0.0678926 -0.0505102 0.0137481 0.0492054 0.00438168 0.0297495 -0.105516 -0.0615925 -0.0729602
0.801346 0.26707 -0.176253 0.850817 0.74687 0.120367 -0.105319 0.0189104 0.00348936 -0.022304 -0.00186141 0.138092 0.297975 0.195132
0.899676 0.268749 -0.175565 0.852521 0.720595 0.127904 -0.121046 0.0162591 0.0170679 0.00699582 0.0173259 -0.0761406 -0.0327924 -0.061361
1.23207 0.266009 -0.176863 0.8515 0.63843 0.156804 -0.155493 0.0161016 -0.00824093 -0.00390425 -0.00307029 0.0202165 0.0145486 -0.00641697
1.56773 0.265521 -0.176534 0.849747 0.564963 0.18503 -0.185783 0.0164113 -0.00145517 0.000979057 -0.00522418 0.01915 -0.0335973 0.0368975
1.61776 0.265496 -0.176569 0.849578 0.554761 0.187989 -0.188809 0.0146425 -0.000497056 -0.000701885 -0.00337812 -0.0207644 0.0179581 -0.0392673
1.77002 0.264939 -0.17626 0.848153 0.524834 0.199379 -0.201454 0.0151987 -0.00365864 0.00203241 -0.00935695 0.00965591 -0.023342 0.0415198
1.9758 0.264595 -0.17683 0.847986 0.486936 0.215375 -0.216443 0.0120677 -0.00167161 -0.00277099 -0.000812832 0.0748704 0.0321313 -0.129576
2.09976 0.265538 -0.17668 0.845894 0.465441 0.221896 -0.226702 0.0136662 0.00760873 0.00121175 -0.016874 -0.0629099 -0.0483383 0.0597273
2.43716 0.260944 -0.181774 0.847 0.411619 0.233216 -0.246418 0.0233773 -0.0136173 -0.0150977 0.00327816 -0.173569 0.29555 0.295112
2.49987 0.259407 -0.181558 0.848366 0.402324 0.238918 -0.254133 0.0158183 -0.0245021 0.00343682 0.0217853 0.0104052 0.0656859 -0.129094
