t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.278841 -0.222062 1.03468 1 0.000356387 -0.00142812 -0.000875128 0 0 0 0.00616645 -0.0247104 -0.0151421
0.267402 0.279281 -0.223829 1.03359 0.958281 -0.00367192 -0.000215403 -0.00220339 0.00164892 -0.0066076 -0.00404902 -0.0280806 0.0480115 -0.00840286
0.531486 0.277759 -0.222226 1.03194 0.918788 -0.00975558 -0.000394467 -0.0036436 -0.00576671 0.00607146 -0.00626808 -0.0523184 0.00790528 0.00322269
0.66761 0.276004 -0.221253 1.03114 0.899071 -0.00965322 -0.000558017 -0.00393159 -0.0128885 0.00714756 -0.0058294 0.0123982 -0.00825395 0.0135222
1.60306 0.274797 -0.221789 1.03752 0.774553 -0.00937609 0.0013012 -0.00903465 -0.00129065 -0.000573577 0.0068199 0.15634 0.0778033 -0.190643
1.73566 0.277374 -0.220497 1.03508 0.758357 -0.0219195 0.000400163 -0.00316797 0.0194399 0.00974306 -0.0184592 -0.119664 0.0281405 -0.0058276
2.23688 0.257056 -0.208544 1.02436 0.700138 -0.0478506 0.013964 -0.0183372 -0.0405384 0.0238477 -0.0213802 -0.060266 0.0494512 -0.0717663
2.5034 0.24197 -0.198676 1.01356 0.671023 -0.0615995 0.0230727 -0.0273523 -0.0566006 0.0370276 -0.0405075 0.0195636 0.0235386 -0.00805365
3.30728 0.209113 -0.153699 0.975797 0.590337 -0.10193 0.0707613 -0.0625153 -0.0408738 0.0559498 -0.0469816 -0.0458135 0.0623324 0.0561651
3.70318 0.18575 -0.121779 0.966 0.554243 -0.127901 0.0944336 -0.0796225 -0.0590111 0.0806269 -0.0247461 -0.0234033 -0.109095 -0.10065
3.91482 0.172213 -0.109601 0.956254 0.535861 -0.138355 0.110034 -0.0845074 -0.0639644 0.0575373 -0.0460485 0.0577355 -0.00931756 0.0185084
4.70358 0.15768 -0.0700153 0.931448 0.472565 -0.159073 0.159049 -0.110588 -0.0184254 0.0501881 -0.03145 -0.0505345 0.181808 -0.0189789
4.98262 0.148603 -0.041854 0.921194 0.452011 -0.171117 0.179108 -0.116607 -0.0325268 0.10092 -0.0367459 -0.0575759 -0.0315174 0.0648252
5.17142 0.14041 -0.023924 0.916567 0.438614 -0.183298 0.192869 -0.124502 -0.0433969 0.0949701 -0.0245072 -0.0950952 -0.0909153 -0.00914777
5.47132 0.118842 -0.00361937 0.908395 0.418144 -0.189526 0.205267 -0.131252 -0.0719159 0.0677047 -0.0272506 0.236852 -0.180173 0.0220297
5.67258 0.113963 0.00270883 0.903803 0.404945 -0.205893 0.2362 -0.138285 -0.0242453 0.0314417 -0.0228167 -0.0212449 0.305154 -0.0255752
5.9716 0.104813 0.0393937 0.894693 0.386101 -0.215323 0.251867 -0.144461 -0.0305978 0.122687 -0.030464 0.00433967 -0.194786 0.0391533
6.37147 0.0932722 0.0573068 0.888772 0.362264 -0.222754 0.280483 -0.144463 -0.0288625 0.044797 -0.0148077 0.098847 0.117193 0.120031
6.4315 0.0918958 0.0604182 0.888316 0.358815 -0.231728 0.277727 -0.151379 -0.0229286 0.0518322 -0.00760219 -0.0380277 0.00569435 -0.00250375
6.80786 0.07788 0.0807323 0.8851 0.337927 -0.233234 0.288814 -0.14687 -0.0372407 0.0539753 -0.0085445 0.223432 -0.151805 0.134985
6.90768 0.0763889 0.0846075 0.885592 0.332594 -0.245354 0.306915 -0.157062 -0.0149374 0.0388219 0.00492984 0.010837 0.119199 -0.0701277
7.11109 0.0737989 0.0974361 0.883693 0.321985 -0.248909 0.310413 -0.154506 -0.012733 0.063068 -0.00933476 0.0023378 -0.0770001 0.0302278
7.47565 0.0694676 0.110195 0.884308 0.303812 -0.258771 0.32593 -0.15136 -0.0118808 0.0349965 0.0016852 -0.0747984 0.0189534 0.0590271
7.5753 0.067541 0.11387 0.885062 0.299025 -0.255109 0.329549 -0.154848 -0.0193342 0.0368852 0.00756707 0.0386606 0.0162934 -0.0229327
7.8392 0.0651312 0.124739 0.885462 0.28671 -0.266009 0.357908 -0.162853 -0.0091314 0.0411851 0.00151497 -0.110562 0.3155 -0.157595
7.9233 0.0635813 0.130434 0.884474 0.282893 -0.262111 0.341901 -0.153923 -0.0184294 0.0677181 -0.0117385 0.00227105 -0.100059 0.0349518
8.40705 0.0551976 0.139778 0.886975 0.261904 -0.262058 0.354014 -0.141554 -0.0173308 0.0193151 0.00516932 0.169511 0.0282645 0.181908
8.47571 0.0548068 0.141237 0.888188 0.259054 -0.275348 0.351325 -0.154541 -0.00569205 0.0212557 0.0176593 -0.0685821 -0.0457701 -0.082795
8.60747 0.0528662 0.143243 0.889077 0.253671 -0.273343 0.354645 -0.150804 -0.0147282 0.0152253 0.00675054 0.0195682 -0.0122933 -0.0160241
8.98575 0.050095 0.147243 0.889338 0.23883 -0.277416 0.356784 -0.150058 -0.00732574 0.0105749 0.000688828 0.00182185 -0.0334081 0.00341981
