t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0201891 -0.180658 0.94479 1 0.0033488 0.00456838 0.00313612 0 0 0 0.0989594 0.134999 0.0926746
0.164041 -0.0175261 -0.177026 0.947284 0.956335 -0.0136386 -0.00806429 0.0046564 0.0162334 0.0221454 0.0152025 -0.0388392 -0.0307305 -0.0596766
0.611558 -0.0180398 -0.17327 0.942136 0.846666 -0.0633648 -0.0331863 0.00982159 -0.00114775 0.00839296 -0.0115038 -0.227067 0.0902192 0.106212
0.701845 -0.0199944 -0.171776 0.941963 0.826114 -0.0651497 -0.0407248 0.00754878 -0.0216489 0.0165386 -0.00191431 0.0607825 -0.0224286 -0.0204445
0.999611 -0.0210514 -0.16884 0.93958 0.761804 -0.0879174 -0.0601915 0.00888966 -0.00354997 0.0098601 -0.00800199 0.0868497 -0.116769 -0.0171506
1.09969 -0.0205368 -0.169023 0.938608 0.741332 -0.0975186 -0.0631809 0.00985847 0.00514221 -0.00182644 -0.00971847 -0.00730524 0.00626942 0.00565788
2.10496 -0.0227499 -0.164524 0.934556 0.563882 -0.166774 -0.110806 0.0185376 -0.00220148 0.00447598 -0.00403081 0.00516433 -0.033035 0.0279107
2.43566 -0.0229131 -0.166656 0.936275 0.515345 -0.181802 -0.162669 0.0372602 -0.000493623 -0.00644878 0.00519935 0.101355 -1.05859 0.413264
2.5057 -0.0224504 -0.172302 0.938667 0.505613 -0.181171 -0.145 0.0214091 0.00660562 -0.0805958 0.0341457 0.195818 -0.0904243 -0.220916
2.59962 -0.0201031 -0.180668 0.939925 0.492854 -0.180718 -0.159391 0.0242588 0.0249952 -0.0890877 0.0133991 0.233213 -0.136893 -0.143428
3.00292 0.0279102 -0.238863 0.922 0.441618 -0.163359 -0.198478 0.0073745 0.11905 -0.144297 -0.0444456 -0.351247 1.01189 -0.0576439
3.07832 0.0348899 -0.24399 0.918321 0.432647 -0.152053 -0.230365 0.00591253 0.0925657 -0.0679985 -0.0487921 -0.0535887 0.0962017 0.00222558
3.29993 0.0527718 -0.254335 0.907617 0.407322 -0.153869 -0.242965 0.00430835 0.0806897 -0.0466788 -0.0482988 -0.322529 0.189789 0.22145
3.46793 0.0572248 -0.256821 0.905753 0.389118 -0.123839 -0.262915 -0.00867567 0.0265072 -0.0147957 -0.0110969 0.779027 -0.254883 -0.240248
3.53564 0.062592 -0.258991 0.9039 0.382012 -0.134734 -0.259914 -0.00446939 0.0792599 -0.0320553 -0.0273655 0.238091 0.00435604 -0.031762
3.80527 0.101271 -0.267318 0.894213 0.354982 -0.121431 -0.268142 -0.0117151 0.143455 -0.0308808 -0.0359294 -0.38076 0.235319 0.0114032
3.96803 0.114533 -0.26611 0.888667 0.3396 -0.106506 -0.276005 -0.0164958 0.0814824 0.00742004 -0.0340734 0.00332249 -0.00238502 -0.000272882
4.4229 0.152285 -0.263228 0.873111 0.300054 -0.0832217 -0.284146 -0.0281616 0.0829937 0.00633515 -0.0341975 0.011748 0.012974 0.0394687
4.66894 0.173416 -0.260884 0.867086 0.280619 -0.00123441 -0.287598 -0.0412884 0.0858842 0.00952726 -0.0244867 2.01868 -0.000525638 -0.233191
4.70675 0.179549 -0.260525 0.865827 0.277746 -0.0747998 -0.286781 -0.0327827 0.162212 0.00950738 -0.0333039 -0.506254 0.0376312 0.0731879
4.83719 0.192094 -0.258644 0.862728 0.268059 -0.0577519 -0.288124 -0.0339901 0.0961812 0.0144157 -0.0237579 -0.0908955 0.0122629 0.0853471
5.07177 0.209655 -0.254588 0.861852 0.251479 -0.0406258 -0.286014 -0.0345642 0.0748583 0.0172924 -0.00373658 0.137076 0.0889212 0.00969669
5.43615 0.255132 -0.23648 0.861778 0.227736 -0.0077953 -0.271541 -0.0332414 0.124806 0.0496936 -0.000203276 -0.104506 0.0989702 -0.0037123
5.73615 0.283168 -0.212666 0.861383 0.20988 0.014609 -0.253003 -0.0265738 0.0934555 0.0793838 -0.00131693 0.0105901 0.0172758 0.173834
5.80367 0.289527 -0.207227 0.862086 0.206058 0.0144569 -0.252253 -0.0324788 0.0941706 0.0805504 0.0104214 -0.141185 -0.091685 -0.0597841
5.92227 0.29871 -0.198963 0.862482 0.199513 0.141066 -0.0994107 -0.0126789 0.0774264 0.0696768 0.00333114 3.44594 4.26544 0.519883
5.9718 0.311 -0.185046 0.863922 0.196841 0.0285071 -0.234679 -0.0295219 0.248117 0.280961 0.029083 -0.664883 -0.678697 -0.0935776
6.30688 0.319487 -0.167105 0.863161 0.179684 0.0239999 -0.224516 -0.0349385 0.0253293 0.0535439 -0.00227288 -0.269146 -0.160718 -0.18103
6.3761 0.319951 -0.164168 0.862136 0.17633 0.0315176 -0.214644 -0.0298363 0.00669924 0.0424192 -0.0148036 0.0258523 0.102332 0.026737
6.90717 0.3308 -0.112779 0.861815 0.152599 0.0270662 -0.174746 -0.0271065 0.0204286 0.0967648 -0.000604397 -0.198562 -0.177915 0.0340353
7.00582 0.330883 -0.104965 0.862086 0.148557 0.0315617 -0.162234 -0.0231106 0.000840494 0.0792134 0.00275319 0.0285817 0.0418729 0.127494
