t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.272313 -0.2147 0.848881 1 0.00785252 0.00267406 0.0017018 0 0 0 0.472536 0.160915 0.102408
0.13439 0.280847 -0.211794 0.85073 0.928221 0.0321323 -0.0290887 0.00534355 0.0635041 0.0216254 0.0137627 -0.487767 -0.0409999 -0.095964
0.211698 0.282841 -0.210367 0.851221 0.88929 0.0516956 -0.0463112 0.00810483 0.0257958 0.0184558 0.00634389 -0.076949 -0.0610122 -0.0452946
0.543537 0.282928 -0.210961 0.848338 0.739891 0.104832 -0.116766 0.0135383 0.00026116 -0.00179045 -0.00868663 -0.0066191 0.00827845 0.0528517
0.812292 0.28252 -0.210844 0.849821 0.637495 0.14343 -0.162235 0.0193138 -0.00151776 0.000434423 0.00551755 0.116166 0.107278 -0.0964473
0.849716 0.282626 -0.210678 0.849892 0.624408 0.14626 -0.170201 0.0225737 0.00282961 0.00444918 0.00190811 -0.0288004 -0.0389206 0.0725277
1.00027 0.282399 -0.21089 0.851824 0.57442 0.163805 -0.192906 0.0256049 -0.00150641 -0.00141047 0.0128275 -0.0266326 0.0324612 -0.0817232
1.20199 0.281012 -0.209854 0.851086 0.513659 0.184484 -0.219537 0.0274329 -0.00687871 0.00513756 -0.00365767 0.00456437 0.0259347 -0.0351046
1.46875 0.279502 -0.206638 0.847612 0.443062 0.208484 -0.246208 0.0284428 -0.00566113 0.0120559 -0.0130221 -0.00710651 0.157979 0.0567883
1.60374 0.278608 -0.202132 0.846889 0.411123 0.218312 -0.257301 0.0278682 -0.00662043 0.0333813 -0.00535635 -0.0535744 -0.00526364 -0.0788379
1.90038 0.271929 -0.192692 0.838362 0.348793 0.232935 -0.276761 0.0212647 -0.0225131 0.0318199 -0.0287433 -0.0460593 0.00146147 -0.0388237
2.23662 0.259153 -0.181828 0.824309 0.28949 0.238497 -0.287624 0.0101532 -0.0379998 0.0323113 -0.0417972 -0.153005 0.344374 0.0166941
2.53598 0.234065 -0.141294 0.813292 0.245232 0.242952 -0.303271 0.0153538 -0.0838035 0.135403 -0.0367996 0.905734 -2.35764 0.822533
