t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.054733 -0.173516 0.995988 1 0.00169503 0.00463795 -0.00797752 0 0 0 0.0419807 0.114868 -0.197579
0.236084 -0.0523932 -0.167114 0.984975 0.947571 -0.0227947 -0.00774841 -0.00555622 0.00991097 0.0271185 -0.0466452 -0.091177 -0.0391756 0.0784891
0.667923 -0.0651164 -0.162709 0.979469 0.858678 -0.0701867 -0.0280687 -0.000385535 -0.0294628 0.0102009 -0.0127505 0.0754866 0.015573 -0.00338479
1.03579 -0.0657394 -0.156849 0.974321 0.789562 -0.0973829 -0.045027 0.00449837 -0.00169342 0.0159298 -0.0139957 0.0852136 -0.0726967 0.0369663
1.26783 -0.0615444 -0.157066 0.973063 0.748857 -0.114053 -0.0565109 0.0058978 0.018079 -0.000938322 -0.00541826 -0.0458011 -0.0260416 -0.0404321
1.5039 -0.059829 -0.158739 0.969531 0.709597 -0.12807 -0.0691695 0.00829241 0.00726659 -0.00708607 -0.0149632 0.0028291 -0.00641621 0.00771867
3.37583 -0.0363129 -0.194487 0.968568 0.462982 -0.192787 -0.197876 0.039061 0.0125625 -0.0190968 -0.000514425 0.408359 -0.535295 0.00915169
3.60371 -0.0122436 -0.226637 0.968926 0.43953 -0.173387 -0.228278 0.0308328 0.105621 -0.141082 0.0015711 0.334057 -0.055654 -0.279679
3.77235 0.0150674 -0.252011 0.961238 0.422943 -0.172503 -0.242523 0.0395307 0.161954 -0.150467 -0.0455923 -0.270224 0.358258 0.180031
4.00456 0.038104 -0.267633 0.960358 0.401123 -0.133948 -0.280044 0.0295369 0.0992057 -0.0672759 -0.00378742 0.483403 -0.213846 -0.204886
4.14572 0.0617404 -0.281391 0.955741 0.388412 -0.132535 -0.283432 0.0352379 0.167443 -0.0974626 -0.0327093 -0.0840409 0.199891 0.0759521
4.33987 0.091082 -0.292779 0.952253 0.371585 -0.114127 -0.300747 0.0302593 0.151127 -0.0586533 -0.0179631 -0.141117 0.0862951 -0.0449814
4.74251 0.129054 -0.302405 0.937728 0.338977 -0.118186 -0.304146 0.0135433 0.094308 -0.0239077 -0.0360742 -0.712099 0.394528 -0.158623
