t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.357952 -0.190146 1.01396 1 -0.00207787 -0.00315184 -0.0160041 0 0 0 -0.0349006 -0.0529394 -0.268811
0.199651 0.356561 -0.192256 1.00325 0.969586 -0.000930442 -0.00216089 -0.0121893 -0.00696794 -0.0105694 -0.0536684 0.00960537 0.0194336 0.0584664
0.877509 0.356251 -0.190491 0.993735 0.87306 -0.00158026 -0.00121028 -0.0195346 -0.00045686 0.00260383 -0.0140364 -0.0331865 -5.03287e-05 0.0436295
1.23763 0.351783 -0.18956 0.994339 0.825751 -0.00213495 -0.00172398 -0.0198329 -0.0124081 0.0025857 0.00167559 0.0371256 -0.0174371 0.00893007
1.537 0.351395 -0.190349 0.995641 0.788381 -0.006066 0.00192114 -0.0210003 -0.001294 -0.00263433 0.00434893 -0.04966 0.0702902 -0.0333614
2.33907 0.31841 -0.147243 0.977667 0.696384 -0.0411004 0.0605875 -0.0477882 -0.041125 0.0537436 -0.0224093 -0.0502556 0.260274 -0.133327
2.43766 0.313867 -0.139414 0.974161 0.685843 -0.0463636 0.0515997 -0.0451275 -0.0460798 0.0794046 -0.0355543 -0.0578871 -0.059204 -0.00910929
2.6723 0.299868 -0.124042 0.965318 0.661395 -0.0466714 0.0562179 -0.0512923 -0.0596622 0.0655132 -0.0376917 0.185564 -0.215414 0.0411921
2.84237 0.295089 -0.119131 0.960099 0.64422 -0.057413 0.0904432 -0.0672052 -0.0281028 0.0288771 -0.030686 0.0331548 0.334484 -0.147482
3.07286 0.290373 -0.094705 0.945191 0.621654 -0.0682572 0.101072 -0.0741425 -0.0204609 0.105973 -0.0646795 -0.0876387 -0.00981715 0.0393999
3.67184 0.246675 -0.034752 0.920585 0.566639 -0.107828 0.152772 -0.0979731 -0.0729543 0.100093 -0.04108 0.0449841 -0.131622 0.0216771
3.97188 0.228835 -0.0165694 0.910211 0.540939 -0.127787 0.18628 -0.098849 -0.0594574 0.0606013 -0.034576 -0.0181702 0.188844 0.173643
4.0399 0.224706 -0.0115729 0.908662 0.535276 -0.114215 0.161025 -0.101073 -0.0606934 0.0734479 -0.0227635 0.279397 -0.337752 0.145038
4.20405 0.222272 -0.00861704 0.908833 0.521854 -0.131858 0.185859 -0.108165 -0.0148315 0.0180073 0.00104397 -0.048739 0.114945 -0.0115735
4.37258 0.218388 -0.00231742 0.908681 0.508424 -0.138262 0.190441 -0.115862 -0.0230456 0.0373793 -0.000906537 -0.0825187 0.0589455 -0.13421
4.53986 0.212224 0.00558489 0.904773 0.495436 -0.142563 0.201837 -0.115048 -0.0368494 0.0472398 -0.0233572 -0.0341699 0.104688 -0.020068
