t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0379555 0.0320805 0.572791 1 0.0227699 -0.000943035 0.00852174 0 0 0 0.490294 -0.0203059 0.183495
0.0952781 -0.0335047 0.0318962 0.574457 0.981282 0.00442806 -3.42826e-05 0.0020786 0.0467142 -0.00193471 0.017483 -0.0849281 -0.0119516 -0.00821662
0.426464 -0.0273488 0.0299445 0.579346 0.918901 0.00696975 0.00742418 0.000474075 0.0185873 -0.00589292 0.0147618 -0.0901473 0.13528 -0.087592
0.726518 -0.0298878 0.0403559 0.575889 0.865815 0.0122722 0.00434928 0.00722392 -0.00846181 0.0346983 -0.0115206 0.146479 -0.286916 0.229779
0.859192 -0.0284321 0.0399091 0.578405 0.84333 0.00741849 0.0136159 -0.00688756 0.0109722 -0.00336797 0.0189651 -0.0201641 -0.0271611 -0.167073
0.958415 -0.0275419 0.0393075 0.578642 0.826897 0.00428365 0.0155452 -0.00245309 0.00897146 -0.00606298 0.00238764 -0.0981241 0.0159257 -0.0302196
1.22643 -0.0321861 0.0388265 0.577111 0.784092 -0.00389467 0.0229655 -0.00610078 -0.0173277 -0.0017946 -0.00571177 -0.110926 0.1346 -0.0223212
1.42656 -0.0400964 0.0438581 0.575074 0.753582 -0.00762785 0.0260546 -0.00899583 -0.0395267 0.0251421 -0.0101788 0.0307863 0.0100745 -0.00519332
1.89621 -0.0518695 0.0578881 0.569148 0.686562 -0.0320733 0.0582886 -0.0275896 -0.025068 0.0298736 -0.0126178 -0.250124 0.325236 -0.213958
1.96461 -0.0547545 0.0614533 0.567284 0.677311 -0.0567207 0.0650673 -0.0265451 -0.0421772 0.0521207 -0.0272532 -0.683039 0.342239 -0.114953
2.09519 -0.0719075 0.0740941 0.561765 0.659996 -0.0533055 0.041757 -0.0231052 -0.131365 0.0968086 -0.0422632 -0.0632673 -0.535434 0.122174
2.33256 -0.106655 0.0669045 0.558617 0.629646 -0.101826 -0.00217307 -0.00904145 -0.146383 -0.0302883 -0.0132625 -0.321953 -1.11243 0.463795
2.46299 -0.131225 0.0440288 0.564778 0.613568 -0.0953491 -0.00683365 -0.0170658 -0.188376 -0.175385 0.0472313 0.432198 -0.457007 0.0560818
2.63044 -0.15065 0.00184573 0.574259 0.593526 -0.105287 -0.0603762 -0.0056554 -0.116004 -0.251911 0.0566223 0.503024 -0.574467 0.0972654
2.86279 -0.150447 -0.0877004 0.592667 0.566797 0.828819 -1.31041 -0.0115679 0.000875032 -0.38539 0.0792221 20.3951 -25.3325 -0.446275
2.89496 -0.129319 -0.126303 0.594753 0.563193 -0.174887 0.0226308 0.00151932 0.656865 -1.20019 0.0648681 -2.93448 5.76793 -0.178566
3.08889 -0.112296 -0.142131 0.600617 0.541943 -0.0700996 -0.151784 0.01704 0.0877805 -0.0816142 0.0302387 0.0576006 0.177387 0.11486
3.3413 -0.0864696 -0.15143 0.615568 0.515482 -0.0215265 -0.144686 0.0149498 0.102319 -0.0368401 0.0592304 0.527213 0.417494 -0.284483
3.66273 0.000891289 -0.120136 0.605213 0.483647 0.0354431 -0.105813 0.00801125 0.271784 0.0973571 -0.0322125 -0.444159 0.290074 -0.00665112
4.09849 0.0349843 -0.022631 0.589914 0.443605 0.0475668 -0.012344 -0.0234433 0.0782386 0.223759 -0.0351108 -0.532629 -0.0807183 -0.313489
4.20293 0.0373458 -0.000142022 0.582827 0.434512 0.061932 0.043565 -0.00518574 0.0226109 0.215329 -0.0678515 -0.164335 0.645948 0.303336
4.33206 0.0375254 0.0384335 0.579123 0.423525 0.0610519 0.0483787 -0.0179723 0.0013906 0.298739 -0.0286824 -0.143039 -0.252768 0.0420445
4.56312 0.0302096 0.0939662 0.574741 0.404555 0.0444127 0.0496221 -0.0317704 -0.0316609 0.240333 -0.0189674 -0.274534 -1.32843 -0.162616
4.6628 0.0243263 0.104723 0.571235 0.396637 -0.266125 0.407044 -0.0291662 -0.0590251 0.107921 -0.0351761 -6.77947 6.38315 0.00718009
