t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0210023 -0.115312 0.774521 1 0.0018389 0.00164726 -0.00324498 0 0 0 0.0654689 0.058646 -0.115529
0.46047 -0.00712078 -0.102877 0.750025 0.859854 -0.0169821 -0.0150186 -0.01729 0.0301465 0.0270047 -0.0531975 -0.292273 -0.240354 0.337404
0.560124 -0.0070191 -0.102573 0.748074 0.832211 -0.0258681 -0.0196316 -0.0187102 0.00102035 0.00305254 -0.0195739 -0.341483 -0.176798 0.231752
0.628136 -0.00852928 -0.103183 0.747815 0.813856 -0.0173782 -0.0167767 -0.0246993 -0.0222046 -0.00897185 -0.00381199 0.206702 0.0926453 -0.0340315
0.729936 -0.00864761 -0.103136 0.747074 0.787137 -0.025997 -0.0224946 -0.0243797 -0.00116238 0.000459459 -0.0072764 0.00912847 0.014293 -0.00212694
1.20516 -0.00713844 -0.0996902 0.743136 0.673557 -0.0416794 -0.0294615 -0.0295449 0.0031757 0.00725187 -0.00828718 0.114716 0.288965 -0.11435
1.22966 -0.00699182 -0.0993392 0.742864 0.668168 -0.0460797 -0.0404522 -0.0249232 0.00598567 0.0143301 -0.0110882 -0.0214101 -0.105719 0.0653787
1.36602 -0.00657371 -0.0993509 0.742568 0.638949 -0.0510457 -0.0435531 -0.0257383 0.00306609 -8.62226e-05 -0.00217283 -0.0156265 0.00180357 5.91186e-05
1.57172 -0.00660421 -0.0992924 0.742123 0.597273 -0.0564876 -0.0519841 -0.0249155 -0.000148273 0.000284771 -0.00216067 0.0703436 -0.056867 0.0188054
1.73796 -0.00468495 -0.100817 0.742284 0.565587 -0.062037 -0.056838 -0.0253112 0.0115454 -0.00916859 0.000965466 -0.0287346 0.0407722 -0.0309688
1.96448 -0.0035441 -0.100801 0.740914 0.525098 -0.06786 -0.080497 -0.0270412 0.00503636 6.72187e-05 -0.00604965 0.00480923 -0.593712 -0.047014
2.02852 -0.00320185 -0.103232 0.740333 0.514186 -0.0687929 -0.0740918 -0.0261692 0.00534435 -0.0379547 -0.00906048 0.0287057 -0.0939762 0.00738429
2.39627 0.00264562 -0.129899 0.738 0.455775 -0.0718003 -0.106362 -0.0275648 0.0159008 -0.0725142 -0.00634493 0.0560068 0.159633 -0.00478391
2.56383 0.00688267 -0.137567 0.736803 0.431407 -0.0697519 -0.130609 -0.0218874 0.0252857 -0.045765 -0.00714655 0.105131 -0.372677 0.227139
2.6654 0.0105354 -0.14606 0.73842 0.417276 -0.069727 -0.132685 -0.0240295 0.0359636 -0.0836166 0.0159233 0.032974 0.0592921 0.0109042
3.03275 0.0281965 -0.168776 0.745741 0.369921 -0.0662183 -0.15412 -0.016223 0.0480767 -0.0618354 0.019929 -0.204489 0.31363 -0.0144829
3.14915 0.031022 -0.171724 0.747864 0.356068 -0.0548921 -0.168195 -0.0136368 0.0242748 -0.0253298 0.0182432 0.26316 -0.11739 -0.00139367
3.2963 0.0402923 -0.177993 0.750519 0.339295 -0.0533713 -0.167501 -0.0131632 0.0629988 -0.0426038 0.0180382 -0.0280313 0.284029 -0.0889764
3.40035 0.0465435 -0.179351 0.751432 0.327914 -0.048727 -0.175308 -0.0101178 0.0600823 -0.0130525 0.00878079 -0.0026626 0.0271609 0.00921235
3.74519 0.0669456 -0.180622 0.755556 0.292855 -0.0359575 -0.181814 -0.00491911 0.0591642 -0.00368636 0.0119576 -0.0456955 0.0168528 0.0152263
4.10168 0.0822299 -0.179795 0.761753 0.260546 0.0234297 -0.176332 0.00395384 0.042874 0.00232153 0.0173856 1.78441 0.353186 0.0727686
4.17011 0.0935204 -0.177982 0.763284 0.254764 -0.0411991 -0.190579 0.00664072 0.164986 0.026491 0.0223654 -1.27011 -0.261614 0.0944271
4.23257 0.0988705 -0.177348 0.765049 0.249599 -0.011126 -0.185108 0.00605978 0.0856518 0.0101499 0.0282636 -0.104016 -0.00701817 -0.0111539
4.60915 0.116374 -0.174521 0.774111 0.220605 0.004402 -0.182244 0.0146227 0.0464815 0.00750699 0.0240633 0.137092 0.172991 -0.0338559
