t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.299607 -0.21727 1.02838 1 -0.000927816 0.000969154 0.000658143 0 0 0 -0.0177521 0.018543 0.0125924
0.243118 0.298558 -0.216174 1.02912 0.958062 -0.00189376 0.00104802 -0.000160339 -0.00431585 0.00450814 0.00306143 0.00411229 -0.00273335 -0.00596589
1.83931 0.302147 -0.215942 1.01881 0.723156 -0.00273606 0.00113225 -0.0163775 0.00224816 0.000145177 -0.00646131 -0.0197276 0.0349564 -0.00974724
3.51541 0.250494 -0.117496 0.980597 0.538214 -0.0593319 0.102951 -0.0607502 -0.0308173 0.0587356 -0.0227986 -0.000900079 0.0252354 -0.0265253
3.90431 0.238373 -0.0908368 0.967719 0.502565 -0.0754985 0.130339 -0.0741044 -0.0311673 0.0685496 -0.0331143 -0.0667563 0.0273981 -0.00388694
4.13821 0.227431 -0.0733039 0.959761 0.48227 -0.088121 0.162138 -0.0848272 -0.0467818 0.074958 -0.0340234 -0.0659455 0.292237 -0.0472034
4.33977 0.215323 -0.0463236 0.950985 0.465441 -0.112188 0.135779 -0.0891982 -0.0600735 0.13386 -0.0435376 -0.266833 -0.826733 0.0599997
4.40462 0.210305 -0.0411197 0.948414 0.460153 -0.0938152 0.167225 -0.0945642 -0.0773771 0.0802481 -0.0396467 0.211933 -0.232156 0.00195456
4.60455 0.203306 -0.0343554 0.940566 0.444223 -0.113847 0.181969 -0.0905018 -0.0350049 0.0338327 -0.0392559 -0.105052 0.00219149 0.23548
4.77251 0.194463 -0.0286111 0.940615 0.431267 -0.112062 0.213943 -0.106561 -0.0526494 0.0342008 0.00029529 0.132472 0.505242 -0.135305
4.9043 0.189825 -0.0153289 0.938304 0.421367 -0.128327 0.20838 -0.109314 -0.0351914 0.100785 -0.0175361 -0.116836 0.0321303 -0.109321
5.17305 0.171928 0.0140788 0.925695 0.401875 -0.140114 0.220598 -0.11296 -0.066592 0.10942 -0.0469172 0.0597973 -0.308803 0.120159
5.40437 0.159724 0.0228663 0.921272 0.385823 -0.162253 0.270386 -0.120175 -0.0527599 0.0379889 -0.0191223 -0.149014 0.600175 0.0255239
5.54649 0.149216 0.0403883 0.919069 0.37628 -0.168927 0.260454 -0.128723 -0.0739382 0.123287 -0.0154948 -0.036474 -0.0697391 -0.0983183
5.84016 0.124357 0.0705796 0.90604 0.357302 -0.191287 0.289633 -0.137658 -0.0846495 0.102807 -0.0443678 0.0354887 -0.0514004 0.0369266
6.50996 0.08358 0.11638 0.892889 0.317522 -0.220362 0.327515 -0.143202 -0.0608793 0.0683794 -0.0196345 0.230921 -0.138389 0.155888
