t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.156926 0.0699571 0.753037 1 -0.0471702 -0.0185331 -0.00157733 0 0 0 -0.56958 -0.223787 -0.0190462
0.035658 0.156202 0.0696726 0.753013 0.996042 0.00674062 0.0161848 -0.0130209 -0.0203101 -0.0079798 -0.000679151 0.104112 0.207289 -0.16033
0.131293 0.155212 0.0708053 0.751482 0.985504 0.00391504 -0.000954005 0.00196405 -0.0103533 0.0118443 -0.0160123 0.0499991 -0.0352763 0.0446686
0.363711 0.155506 0.0716526 0.750173 0.960357 0.00797393 0.00451804 0.00394998 0.00126736 0.00364544 -0.00563055 0.0323196 0.0281691 0.0470001
0.531372 0.156627 0.0730556 0.75055 0.942616 0.0061869 0.00117377 0.00194184 0.00668609 0.0083683 0.00224954 -0.0443335 -0.03514 -0.00882385
1.07396 0.147204 0.067251 0.749173 0.887417 -0.00880257 -0.0184059 0.00601367 -0.0173686 -0.0106981 -0.00253814 -0.196589 -0.183633 0.00455101
1.1995 0.141925 0.0630137 0.748926 0.875113 0.016121 0.00548584 0.00566515 -0.0420486 -0.0337517 -0.0019668 0.170011 0.180309 -0.0101307
1.29907 0.139423 0.0614407 0.74863 0.865475 0.00911436 -0.00442314 0.00549345 -0.0251195 -0.0157972 -0.00297558 0.0779389 0.0597805 -0.0175924
1.43165 0.137463 0.0603971 0.747926 0.852808 -0.00449965 -0.0136172 0.00418421 -0.0147867 -0.00787179 -0.00530791 -0.0994188 -0.0478271 -0.0356021
1.7003 0.126316 0.0548307 0.743931 0.827705 -0.0422025 -0.0204152 -0.0173388 -0.0414952 -0.0207203 -0.0148723 -0.441723 -0.050074 -0.263111
2.03601 0.0626008 0.0422309 0.709284 0.797371 -0.334642 0.0528862 -0.134577 -0.189788 -0.0375309 -0.103202 -3.10443 1.00383 -1.19666
2.10006 0.0377075 0.0439455 0.697764 0.791711 -0.0124517 -0.021271 0.0010041 -0.388636 0.0267672 -0.179852 1.28998 0.0179493 0.65647
2.23617 0.00870856 0.047921 0.685446 0.779818 -0.0635174 -0.0215014 -0.0307393 -0.213066 0.0292101 -0.0905046 0.809981 -0.0360693 0.313001
2.40322 -0.00428082 0.0517941 0.679062 0.765463 -0.125111 -0.0137334 -0.0548522 -0.0777556 0.0231846 -0.0382165 0.0480767 0.0167537 0.0274783
2.90748 -0.031265 0.0677454 0.666778 0.723717 -0.081959 -0.040014 -0.0331906 -0.0535123 0.0316329 -0.0243602 0.784811 -0.504402 0.378848
2.96705 -0.031668 0.06784 0.666671 0.718938 -0.137661 0.000322542 -0.0614115 -0.00676577 0.00158865 -0.00179452 0.0569762 0.0137298 0.0100139
3.16703 -0.0307424 0.0687068 0.666713 0.703125 -0.137546 -0.00178709 -0.0604267 0.00462838 0.00433434 0.000208073 0.00307169 -0.0259644 0.00274165
3.36734 -0.029692 0.0685331 0.666864 0.687634 -0.127551 -0.00607548 -0.0547408 0.00524369 -0.00086677 0.000757272 0.0792521 -0.0708052 0.0528106
3.63506 -0.0226083 0.0632265 0.670852 0.667462 0.0477085 -0.118968 0.0205089 0.0264604 -0.0198222 0.0148953 2.04649 -1.35044 0.876985
3.66734 -0.0196207 0.0611789 0.672247 0.66507 -0.155028 0.0207141 -0.0424697 0.0925333 -0.0634225 0.0432096 -0.513799 0.407919 0.0665963
3.76829 -0.0155156 0.0589334 0.677288 0.657645 -0.0709031 -0.0111423 -0.0274415 0.0406662 -0.0222437 0.0499324 0.493519 0.00552228 0.172189
4.22437 0.105685 0.0499372 0.735877 0.625119 -0.0315169 0.0106473 -0.00571133 0.265748 -0.0197252 0.128464 -0.802913 0.372918 -0.391634
4.40355 0.127524 0.0583763 0.746321 0.612785 0.0189111 -0.0111355 0.0178444 0.121877 0.0470965 0.0582883 -0.327123 -0.0647933 -0.170393
4.56711 0.138707 0.0643461 0.751296 0.601739 0.0382821 -0.00849316 0.0274965 0.0683724 0.0364988 0.0304185 -0.192686 -0.0940782 -0.0953464
4.75984 0.144727 0.067886 0.753617 0.588979 0.0437262 -0.00702792 0.031506 0.0312375 0.0183679 0.0120432 -0.185202 -0.100184 -0.0684254
4.91882 0.145013 0.068274 0.753803 0.578657 0.063908 0.00156653 0.0477276 0.00179383 0.00244051 0.00116483 0.0660857 0.0155962 0.126193
5.00443 0.145651 0.0685972 0.754827 0.573173 0.0566546 -0.000819355 0.0351935 0.00745168 0.00377576 0.0119687 -0.0463435 -0.0188322 -0.0549189
5.27123 0.14434 0.0682641 0.754111 0.556416 0.0644254 -0.00157554 0.0543156 -0.00491292 -0.00124874 -0.0026838 0.0429629 -0.0193491 0.182968
5.33536 0.144201 0.0681044 0.754691 0.552462 0.0587229 -0.00082134 0.0342496 -0.00215798 -0.00248948 0.00904881 -0.035152 -0.00717165 -0.0831332
5.50406 0.142837 0.0674803 0.753852 0.542193 0.0560281 -0.00376838 0.037914 -0.0080883 -0.00369938 -0.00497617 -0.0654667 -0.0344264 -0.0243155
5.87257 0.130966 0.061442 0.748716 0.520421 0.00494914 -0.026981 0.00990165 -0.0322134 -0.0163859 -0.0139367 -0.556641 -0.22919 -0.313589
6.03527 0.110991 0.0527096 0.738148 0.511089 -0.046918 -0.0146436 0.00861156 -0.122776 -0.0536737 -0.0649557 -0.862702 0.0650349 -0.156194
6.27169 0.0337436 0.0436551 0.714061 0.497826 -0.0343254 -0.0190362 0.00150294 -0.326737 -0.0382981 -0.101883 0.415719 0.104059 0.074868
6.83967 -0.0177237 0.0554729 0.680346 0.467351 -0.0609527 0.00258318 -0.0095658 -0.0906136 0.0208063 -0.0593591 0.399346 0.157061 0.270601
6.97142 -0.0227302 0.0609403 0.677222 0.460553 -0.0618348 -0.024707 -0.00784779 -0.0380001 0.041499 -0.0237076 0.378651 -0.261175 0.283465
7.08313 -0.0222501 0.062317 0.678111 0.454867 -0.0934382 -0.0066655 -0.0305143 0.0042978 0.012324 0.00795733 -0.0658775 -0.0287212 -0.0410987
