t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.295046 -0.234833 0.786554 1 0.00223418 0.00141651 0.00160932 0 0 0 0.117831 0.0747072 0.0848763
0.368857 0.311078 -0.224669 0.798101 0.83596 0.0712785 -0.0645481 0.0238638 0.043463 0.0275563 0.0313072 -0.372641 -0.321883 -0.283167
0.436231 0.312314 -0.224273 0.798925 0.809044 0.0856473 -0.0720589 0.0303461 0.0183566 0.00586971 0.0122291 -0.0672143 -0.0215087 -0.0235547
0.939328 0.304537 -0.226764 0.799116 0.633633 0.145984 -0.148114 0.0469599 -0.0154587 -0.00495124 0.000378783 0.389738 0.158008 0.0590669
1.0048 0.305196 -0.226411 0.799394 0.613798 0.14369 -0.160127 0.0468638 0.0100587 0.00539404 0.00424607 -0.258945 -0.0897235 -0.073826
1.10451 0.303624 -0.226765 0.799083 0.584778 0.155886 -0.171808 0.0500971 -0.0157607 -0.00355229 -0.00311511 0.0438249 0.0182355 0.00892131
1.43976 0.303266 -0.225907 0.799042 0.496898 0.186667 -0.208915 0.0557327 -0.0010686 0.00256106 -0.000124286 -0.0339326 -0.00479052 -0.126322
1.51038 0.303021 -0.22575 0.798403 0.480139 0.193763 -0.217075 0.0615593 -0.00346515 0.00222272 -0.00904604 0.0497171 -0.0588965 0.176557
1.60439 0.303135 -0.226061 0.799113 0.458707 0.200693 -0.22368 0.06095 0.00120861 -0.00331396 0.00755154 -0.0154454 0.125054 -0.0738759
1.80445 0.302759 -0.221719 0.797667 0.416228 0.215502 -0.237898 0.0633276 -0.00188136 0.0217041 -0.00722793 0.0021046 -0.0011452 -0.00578815
2.07727 0.302402 -0.215883 0.795264 0.364566 0.232748 -0.251428 0.0648722 -0.00130718 0.0213916 -0.00880708 -0.0426592 0.159486 -0.0373887
2.37266 0.298294 -0.195648 0.7894 0.315835 0.244292 -0.25149 0.0634329 -0.0139083 0.0685021 -0.0198513 -0.0730858 -0.0196517 0.0148559
2.64265 0.289211 -0.178586 0.785123 0.277015 0.249016 -0.249953 0.0605313 -0.0336404 0.0631965 -0.0158405 0.0189703 0.0736151 -0.117314
2.94031 0.280878 -0.153252 0.770014 0.239722 0.253131 -0.241878 0.0486292 -0.0279937 0.0851088 -0.0507604 -0.0516872 -0.0877721 0.0380975
3.18635 0.270862 -0.137625 0.759831 0.212717 0.253003 -0.241756 0.0433853 -0.0407109 0.0635132 -0.0413868 0.0225554 -0.186575 0.125132
3.37422 0.264009 -0.132278 0.756472 0.194164 0.253019 -0.244535 0.0415306 -0.0364733 0.0284607 -0.0178777 0.0163199 -0.025836 0.00476602
3.57652 0.257299 -0.127578 0.753051 0.175991 0.253494 -0.247335 0.0400123 -0.0331719 0.0232341 -0.0169136 0.0383251 0.0185374 0.0136349
3.75272 0.252644 -0.122909 0.750494 0.161555 0.251037 -0.245715 0.0384904 -0.0264191 0.0265003 -0.0145112 -0.148775 0.172182 -0.012205
4.18397 0.213582 -0.0794591 0.741966 0.131022 0.220236 -0.213597 0.0320048 -0.0905781 0.100754 -0.0197745 0.0160007 -0.0780096 -0.0257922
4.54154 0.18324 -0.0534063 0.731597 0.110131 0.201817 -0.20224 0.0232705 -0.0848567 0.0728592 -0.0289972 0.225485 -0.244101 0.00393491
4.7099 0.175345 -0.0480588 0.726827 0.101483 0.181201 -0.182027 0.0174864 -0.0468957 0.0317642 -0.0283348 -0.78696 0.931387 -0.0940454
