t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.300362 -0.187922 0.782631 1 -0.0215335 4.98799e-05 0.00122705 0 0 0 -1.47895 0.00342581 0.0842753
0.134541 0.273591 -0.18786 0.784156 0.918414 0.00715778 -0.0292424 0.00643349 -0.198979 0.000460911 0.0113385 1.46624 0.167715 0.0266179
0.266235 0.272816 -0.18489 0.786111 0.845004 0.0450149 -0.061151 0.0239172 -0.00588363 0.022548 0.0148439 1.05608 -0.399034 0.854942
0.299176 0.273768 -0.184581 0.787528 0.827578 0.0381487 -0.0678111 0.0162047 0.0289046 0.00940354 0.0430064 -0.140202 -0.330682 0.00350255
0.413723 0.27524 -0.187842 0.7925 0.769733 0.0613347 -0.0917762 0.0230857 0.0128449 -0.0284751 0.0434076 -0.0293941 0.0279821 -0.0386071
1.13483 0.269218 -0.193825 0.803726 0.487793 0.16085 -0.205569 0.043792 -0.00835126 -0.00829709 0.0155678 0.139361 0.0440775 -0.0486645
1.23646 0.269808 -0.194213 0.804806 0.457419 0.169364 -0.216506 0.0453952 0.00581213 -0.00381745 0.010622 -0.180108 0.104845 -0.071967
1.40654 0.265587 -0.19183 0.80453 0.410761 0.182999 -0.23287 0.0471195 -0.0248212 0.014015 -0.00161834 0.0412534 -0.0437701 0.00283781
1.66653 0.261922 -0.191145 0.804301 0.348467 0.201443 -0.25236 0.0477534 -0.0140956 0.00263506 -0.00088053 -0.0991192 0.307444 -0.126305
1.83493 0.256737 -0.181983 0.800571 0.313256 0.207536 -0.256823 0.0452822 -0.0307869 0.0544075 -0.0221498 -0.1225 -0.00419911 -0.0131237
2.00465 0.247984 -0.17287 0.796434 0.281368 0.207225 -0.253647 0.0393213 -0.0515773 0.0536948 -0.0243771 -0.230385 0.445747 -0.218824
2.10241 0.240739 -0.16336 0.791959 0.264494 0.207204 -0.252764 0.0373869 -0.0741009 0.0972733 -0.0457705 -0.0273706 0.0370949 0.0372682
2.40212 0.216072 -0.130874 0.781589 0.218816 0.199473 -0.23949 0.029955 -0.082304 0.108391 -0.034601 0.0180653 -0.128332 0.0356272
2.83488 0.183838 -0.108001 0.773288 0.166414 0.185343 -0.235954 0.0258462 -0.074486 0.0528536 -0.0191829 -0.126526 0.286974 0.0742088
3.07403 0.158788 -0.0789479 0.772944 0.14305 0.17422 -0.220946 0.0222717 -0.104745 0.121484 -0.00143568 0.418403 -0.474104 -0.325692
3.23818 0.152867 -0.0717809 0.763933 0.128942 0.168753 -0.21292 0.0167488 -0.0360662 0.0436624 -0.0548965 -0.333163 0.440539 0.200644
3.41647 0.135846 -0.0499922 0.760524 0.115189 0.156154 -0.196438 0.0141013 -0.0954668 0.122207 -0.0191231 -0.0162158 -0.0384216 -0.00736996
3.73867 0.103403 -0.0146055 0.753597 0.0939496 0.132806 -0.170931 0.00771978 -0.100692 0.109828 -0.0214977 0.0973928 -0.0726113 -0.0180413
3.904 0.0894186 0.00156719 0.74955 0.0846206 0.127493 -0.157312 0.00483508 -0.0845901 0.0978235 -0.0244804 0.355489 0.075382 0.0525885
4.00211 0.0845412 0.0118911 0.747654 0.0795282 0.119009 -0.147037 0.00333635 -0.0497105 0.10522 -0.0193206 -0.23666 0.162888 0.0331228
4.34803 0.0390278 0.0677784 0.744934 0.0638985 0.077004 -0.0973111 0.00150676 -0.131574 0.161565 -0.00786295 0.107473 -0.188187 -0.022248
4.73862 0.00403238 0.102174 0.738469 0.0499098 0.0568193 -0.0761791 -0.00802584 -0.0895969 0.0880612 -0.0165527 0.509102 -0.273286 -0.220822
4.8026 0.000383951 0.10669 0.736506 0.0479302 0.0468161 -0.066123 -0.00642915 -0.0570245 0.0705763 -0.0306809 -0.178065 0.267638 0.104606
5.07178 -0.0278691 0.145081 0.735827 0.0404257 0.0200037 -0.0277908 -0.00331533 -0.104957 0.142621 -0.00252244 0.0234256 0.0217959 0.169972
5.30641 -0.0512057 0.179744 0.744593 0.0348496 0.00712023 -0.00832629 0.000808966 -0.0994608 0.147735 0.0373584 0.565003 -0.904268 -0.410234
5.47048 -0.0523151 0.179641 0.739679 0.0314141 0.00363599 -0.003048 -0.00157553 -0.00676147 -0.000627482 -0.0299483 -0.255417 0.468648 0.166793
5.63906 -0.0607134 0.192854 0.73937 0.0282366 -0.0012194 0.00763652 -0.000636812 -0.0498189 0.0783758 -0.00183089 0.171163 -0.105258 0.0703578
5.8431 -0.0637525 0.204463 0.741926 0.0248175 -0.00234027 0.0146076 0.00207343 -0.0148949 0.0568991 0.0125249 0.000938433 -0.200416 -0.0172979
6.10645 -0.0676101 0.205548 0.744025 0.0210091 -0.00431165 0.0116478 0.00382442 -0.0146478 0.00411872 0.00796937 0.0315757 -0.0520547 -0.0244402
6.30589 -0.0692755 0.204299 0.744642 0.018519 0.000125445 0.0123171 0.00165791 -0.0083505 -0.00626276 0.00309517 0.348339 0.210106 -0.193042
6.33851 -0.0691772 0.204318 0.744538 0.0181408 -0.00401675 0.00977994 0.00409324 0.00301341 0.000591553 -0.00320247 -0.0223853 0.00253978 0.0189649
6.579 -0.0697471 0.204608 0.744864 0.0155807 -0.00382146 0.00889935 0.00465616 -0.00237007 0.00120235 0.00135845 -0.00222135 -0.0130452 -0.000385809
6.97884 -0.0710499 0.203003 0.745346 0.0120988 -0.00407048 0.00540377 0.0053231 -0.00325825 -0.00401364 0.00120419 -0.0134329 -0.0176896 0.00302178
7.13957 -0.0719206 0.201901 0.745617 0.0109292 -0.00397899 0.00440923 0.00106824 -0.00541725 -0.00685679 0.00168987 0.0360035 0.0384592 -0.314296
