t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.0789201 -0.0180029 0.591741 1 0.00101044 0.00218723 0.00252503 0 0 0 0.0354566 0.0767507 0.0886042
0.609024 0.0920713 0.0104647 0.624605 0.821328 -0.0119042 0.00596904 0.00607461 0.0215939 0.046743 0.0539621 -0.328266 -0.455832 -0.472101
0.703369 0.0911867 0.0108173 0.625494 0.796662 -0.00802766 0.0135545 0.0118438 -0.00937633 0.00373752 0.0094217 0.0214183 -0.000739297 -0.0730754
0.868178 0.0902231 0.0114132 0.625062 0.755338 -0.0130668 0.0116251 0.0106644 -0.00584639 0.00361568 -0.0026218 0.0104217 0.0221272 0.0859019
1.13565 0.089405 0.0139634 0.630506 0.692785 -0.0191978 0.00595439 0.00997869 -0.00305884 0.00953416 0.0203549 0.0318589 -0.116747 0.0218075
1.36944 0.0904311 0.00981135 0.636457 0.642368 -0.0246619 -0.000706787 0.00448762 0.00438935 -0.0177598 0.0254532 -0.0446802 0.0164144 -0.21585
1.47442 0.0903995 0.00812781 0.63675 0.620938 -0.0338144 -0.00531139 0.00205562 -0.000301224 -0.0160366 0.002793 -0.275805 -0.0338826 -0.16392
1.66759 0.0800496 0.00376568 0.631173 0.583357 -0.0456206 -0.0138973 -0.00454128 -0.0535788 -0.0225817 -0.0288717 -0.0295589 -0.060518 0.0337286
1.86804 0.0681221 -0.00319245 0.626741 0.546763 -0.0952474 -0.0427893 -0.0179869 -0.0595039 -0.0347125 -0.0221108 -1.20712 -0.693727 -0.173249
1.96773 0.050194 -0.0135471 0.622815 0.529428 -0.0888633 -0.0349177 -0.0200597 -0.179841 -0.103869 -0.0393818 0.0837173 0.209496 0.00782141
2.13572 0.022345 -0.025084 0.61642 0.50145 -0.130524 -0.0454847 -0.033213 -0.165777 -0.068676 -0.0380678 -0.348187 0.208294 -0.133655
2.29989 -0.0142549 -0.0307447 0.606568 0.475537 -0.167051 -0.048404 -0.0427007 -0.222939 -0.0344804 -0.06001 -0.0765186 0.266827 0.0404195
2.53752 -0.0715524 -0.0238712 0.59459 0.440383 -0.216131 -0.0467828 -0.055751 -0.241122 0.0289254 -0.0504052 0.390649 -0.0219705 0.0980304
2.86907 -0.108554 -0.0166961 0.588654 0.395634 -0.248859 -0.0410205 -0.0664537 -0.111603 0.0216412 -0.0179035 0.289058 0.0716224 -0.011633
2.96758 -0.116743 -0.0138692 0.586778 0.383237 -0.26374 -0.038774 -0.0704766 -0.0831282 0.0286966 -0.0190494 0.00778809 0.0624429 -0.0391291
3.26811 -0.141022 0.000395121 0.577519 0.347763 -0.291487 -0.0258052 -0.0822512 -0.0807876 0.047463 -0.0308092 0.00163485 0.0534533 0.0360472
3.53818 -0.162721 0.0171117 0.571827 0.318696 -0.310775 -0.0142463 -0.0906322 -0.0803461 0.0618988 -0.0210741 0.185486 -0.0946946 0.014795
3.84405 -0.169943 0.0271854 0.566765 0.288699 -0.289585 0.0664789 -0.102803 -0.0236121 0.0329348 -0.0165488 1.10827 2.55604 -0.141884
3.87177 -0.169746 0.0300635 0.566198 0.286124 -0.31852 -0.00973 -0.0987382 0.00711589 0.103804 -0.0204827 -0.00149714 -0.434649 0.0422265
4.07175 -0.168383 0.0334397 0.56379 0.268216 -0.311752 -0.00410135 -0.100506 0.00681649 0.0168828 -0.0120382 0.251088 -0.0346573 0.102044
