t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.236292 -0.0250796 0.738247 1 -0.0017374 0.0121942 0.00182218 0 0 0 -0.0609726 0.427946 0.0639478
0.199399 0.233867 -0.00806451 0.74079 0.937582 -0.0019696 0.0158209 -0.00412935 -0.0121579 0.0853319 0.0127511 0.149821 -0.421787 -0.20497
0.402591 0.237583 -0.00814008 0.734918 0.877982 -0.00603873 0.0247247 -0.00548818 0.0182846 -0.0003719 -0.0288971 -0.127542 0.0553844 0.150209
0.635129 0.234938 -0.00523171 0.736321 0.81441 -0.0164653 0.017483 -0.00897696 -0.0113737 0.0125071 0.00603215 -0.210068 -0.45535 -0.0606141
0.699108 0.23335 -0.00629541 0.736458 0.797741 -0.0133519 0.0281365 -0.00980082 -0.0248137 -0.0166258 0.00215412 0.0226529 0.0173828 -0.0637107
0.935085 0.228756 -0.00925075 0.733419 0.739156 -0.0176763 0.0286584 -0.011949 -0.0194681 -0.0125238 -0.0128801 0.105159 0.0213906 0.079707
1.13493 0.229066 -0.0108993 0.734028 0.69292 -0.0227845 0.0323924 -0.0163394 0.00154699 -0.00824909 0.00304867 -0.0800318 0.113883 -0.0944905
1.30329 0.227057 -0.00905996 0.731863 0.656219 -0.026118 0.0444665 -0.0224547 -0.0119274 0.0109246 -0.01286 -0.0279761 0.347009 -0.142492
1.53528 0.222785 0.0121508 0.721211 0.608811 -0.0382078 0.0575846 -0.0319587 -0.0184177 0.0914284 -0.0459173 -0.209247 -0.274778 0.0541326
1.70461 0.213667 0.0197538 0.714988 0.576386 -0.050738 0.0787246 -0.0433315 -0.0538482 0.0449019 -0.0367513 -0.168076 0.288138 -0.11942
1.86887 0.200286 0.0349044 0.705728 0.546581 -0.0611697 0.0898592 -0.0483339 -0.0814571 0.092233 -0.0563678 0.0677723 -0.0548626 0.124587
2.20419 0.180592 0.0596632 0.700836 0.490437 -0.0803028 0.114171 -0.053873 -0.0587318 0.0738365 -0.0145914 0.102201 -0.113578 0.0330175
2.53918 0.172387 0.0716522 0.699653 0.440108 -0.0916869 0.132013 -0.0563279 -0.0244958 0.0357894 -0.00353099 -0.0396335 0.12092 0.00945367
2.67123 0.168461 0.0784869 0.699351 0.421718 -0.0979774 0.158183 -0.0656937 -0.0297295 0.0517574 -0.0022826 -0.0779944 0.71634 -0.292182
2.81089 0.162787 0.0996882 0.693333 0.403103 -0.106019 0.159424 -0.064828 -0.0406225 0.151803 -0.0430896 -0.0983734 -0.331584 0.0981204
3.1032 0.142508 0.11573 0.689122 0.366762 -0.126556 0.176094 -0.0710905 -0.0693773 0.0548805 -0.0144087 0.0385482 -0.0705211 -0.0235865
3.47095 0.122208 0.126375 0.680633 0.325657 -0.141183 0.182159 -0.0764388 -0.0552011 0.0289462 -0.0230827 0.256182 -0.223635 0.159423
3.6389 0.120163 0.124928 0.681253 0.308449 -0.146964 0.185467 -0.0787433 -0.0121744 -0.00861418 0.00369301 0.0163843 0.0302519 -0.00818813
3.8938 0.118124 0.124698 0.681663 0.284055 -0.154518 0.184199 -0.0818761 -0.00799812 -0.00090311 0.0016059 -0.152872 -0.0741485 -0.0989039
3.97575 0.116442 0.124126 0.68113 0.276629 -0.154283 0.187918 -0.0805164 -0.0205261 -0.00697965 -0.00649937 -0.0348796 0.0821645 0.00118159
4.1433 0.112024 0.125263 0.680074 0.262046 -0.158305 0.190457 -0.0825891 -0.0263702 0.00678701 -0.00630139 0.0197258 0.0619888 -0.0189594
4.33906 0.107617 0.128967 0.678114 0.245979 -0.162331 0.192759 -0.084089 -0.0225086 0.0189221 -0.0100129 0.0455987 -0.0541391 0.0266568
4.60527 0.104857 0.130168 0.677338 0.225698 -0.165905 0.194809 -0.0851717 -0.0103697 0.00450968 -0.00291659 0.0100302 -0.0155054 0.0161154
4.81574 0.103119 0.13043 0.677438 0.210855 -0.165953 0.192624 -0.087472 -0.0082587 0.00124633 0.000475139 0.0854989 -0.117763 -0.0623112
4.94911 0.103538 0.128502 0.676392 0.201958 -0.176514 0.182405 -0.0898419 0.00314481 -0.0144605 -0.00783568 -0.322029 -0.375397 -0.0728539
5.30863 0.0630456 0.0747815 0.664159 0.179801 -0.218283 0.130396 -0.102261 -0.11263 -0.149422 -0.034028 0.0305594 0.068518 0.0274132
5.82023 0.0134222 0.0162703 0.653925 0.152397 -0.252 0.0856634 -0.103101 -0.0969961 -0.114368 -0.0200033 0.581743 0.392859 0.343451
5.907 0.00938576 0.00930462 0.654775 0.148182 -0.266926 0.0773478 -0.111132 -0.0465207 -0.0802818 0.00979652 0.0475839 0.230926 -0.057101
6.07096 0.00303727 0.00234955 0.654846 0.140533 -0.272612 0.0688025 -0.110627 -0.0387186 -0.042418 0.000433946 0.058104 0.0425383 -0.0039932
