t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.0263488 -0.00720519 0.71058 1 -0.000956249 -1.30586e-05 -0.000579714 0 0 0 -0.0403275 -0.000550717 -0.024448
0.434582 0.0187325 -0.0073092 0.705963 0.844676 -0.0407785 0.00270887 0.00221006 -0.0175256 -0.000239332 -0.0106247 -0.388916 0.332367 0.274347
0.503392 0.0156851 -0.00575197 0.706531 0.822399 -0.0370907 -0.00365256 -0.00282645 -0.0442869 0.0226308 0.00825315 0.131389 -0.0573254 -0.0409089
0.766965 0.0131399 -0.00376954 0.705864 0.74237 -0.0497741 -0.00388591 -0.00330411 -0.00965647 0.00752139 -0.00252933 0.0593402 0.0158845 -0.0199123
0.935043 0.0131932 -0.00205661 0.704877 0.695452 -0.0563421 -0.00574115 -0.00290883 0.000317313 0.0101912 -0.00587615 0.0274819 -0.0803748 0.034826
1.23497 0.0157605 -0.00623012 0.706247 0.618974 -0.0653879 -0.0039301 -0.00648977 0.00855981 -0.0139152 0.00456903 -0.028801 0.367736 -0.239802
1.29903 0.0161907 -0.00561249 0.705556 0.603763 -0.0668813 -0.0110972 -0.00145542 0.00671484 0.00964166 -0.0107925 -0.0105631 -0.0285789 0.0543552
1.46729 0.0170214 -0.00479929 0.705279 0.565565 -0.071236 -0.0123118 -0.00710554 0.0049375 0.00483299 -0.0016467 0.00948793 -0.043616 -0.219934
1.53527 0.017401 -0.00467231 0.70415 0.550826 -0.0741354 -0.0120318 -0.00135918 0.00558253 0.00186775 -0.016599 -0.041695 -0.00578457 0.121305
1.73632 0.016838 -0.00453062 0.705716 0.509447 -0.0817584 -0.0119259 3.07003e-05 -0.00280023 0.000704762 0.00778937 -0.0564569 0.0537946 0.00758735
1.90272 0.0148089 -0.00292394 0.707222 0.477562 -0.0871476 -0.0125661 0.000798603 -0.0121943 0.00965586 0.00905186 0.0309532 -0.0310333 -0.0393244
2.1356 0.0136478 -0.00235832 0.707198 0.43626 -0.0919902 -0.0360821 0.00114666 -0.00498593 0.0024288 -0.000106037 0.0993982 -0.962762 -0.00332843
2.30307 0.0156005 -0.0289531 0.707086 0.408785 -0.0939975 -0.0487994 0.00154886 0.0116602 -0.158804 -0.000663446 0.0365005 0.268311 0.0109303
2.60399 0.0224145 -0.0524441 0.707877 0.363691 -0.0932866 -0.0646882 -0.00200975 0.0226439 -0.0780639 0.00262569 0.0116034 0.346149 -0.200452
2.70428 0.0248024 -0.0567916 0.706123 0.349795 -0.0931321 -0.0768756 0.000786069 0.0238077 -0.0433462 -0.017479 -0.00256032 -0.096393 0.062423
3.10288 0.0338853 -0.089384 0.709074 0.299622 -0.0840284 -0.138349 0.0090491 0.0227872 -0.081768 0.00740255 0.306942 -1.10071 0.175275
