t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.242145 0.10026 0.760479 1 -0.0189921 -0.0245741 -0.00258131 0 0 0 -0.394671 -0.51067 -0.0536417
0.131591 0.23531 0.0914168 0.75955 0.975128 0.0216849 -0.00791502 -0.0237364 -0.0519352 -0.0671997 -0.00705878 0.49952 0.148762 -0.463735
0.205605 0.234203 0.0872581 0.756487 0.961412 0.00347729 -0.00840275 -0.00393664 -0.0149637 -0.0561892 -0.0413816 -0.0291466 0.207108 0.0735673
0.499696 0.227281 0.088646 0.75068 0.90879 0.0152908 -0.0157642 -0.00347186 -0.0235355 0.00471941 -0.0197462 -0.0251526 -0.0782407 0.157564
0.67913 0.222248 0.0869737 0.75221 0.878109 0.0257641 -0.0120794 -0.00983884 -0.0280487 -0.00931964 0.00852612 0.0715078 0.0648241 -0.062661
0.831899 0.219632 0.0870629 0.75205 0.852805 0.0329204 -0.0114624 -0.00711369 -0.0171245 0.000583469 -0.00104654 0.061326 0.0620428 0.012139
1.03051 0.21865 0.0896261 0.752321 0.820995 0.0536076 -0.0105525 -0.00787281 -0.00494447 0.0129059 0.00136441 0.246421 0.0106328 -0.017452
1.09825 0.219446 0.0905491 0.752333 0.81042 0.044436 -0.0127102 -0.00812254 0.0117469 0.0136261 0.000182298 -0.0723708 -0.0527788 -0.0219321
1.37953 0.217024 0.090206 0.750649 0.767943 0.060367 -0.0124943 -0.00752013 -0.00860973 -0.00121962 -0.00598682 0.0229415 -0.00575415 0.0321023
1.56613 0.216216 0.0897781 0.75065 0.741 0.0688603 -0.0117106 -0.00781956 -0.00432882 -0.00229335 3.49001e-06 0.00281174 0.0263787 0.0115955
1.69792 0.215695 0.089934 0.750852 0.722543 0.0736452 -0.0143753 -0.00824664 -0.00395827 0.00118303 0.00153163 -0.0283475 -0.0353016 -0.00646329
2.10909 0.209275 0.0844521 0.750389 0.66786 0.0814528 -0.0315892 -0.00921299 -0.0156141 -0.0133322 -0.00112593 -0.128008 -0.242062 -0.018351
2.26614 0.203666 0.0763886 0.74976 0.648084 0.0948377 -0.0434996 -0.00950491 -0.0357168 -0.0513461 -0.0040078 0.153267 -0.247708 -0.00828376
2.36629 0.201626 0.0687613 0.749275 0.635779 0.0934499 -0.0423167 -0.00789386 -0.0203662 -0.0761553 -0.00483746 0.0444516 -0.0162483 0.035373
2.65134 0.199432 0.0457329 0.75077 0.602021 0.100991 -0.0618585 -0.00565511 -0.00769529 -0.0807869 0.00524564 -0.0342329 0.0710254 0.0281515
2.86798 0.196159 0.0315649 0.753228 0.57757 0.113108 -0.0789898 -0.00712747 -0.0151113 -0.0654003 0.0113442 0.112933 -0.0146526 -0.0676976
3.03951 0.196889 0.0199153 0.753182 0.558915 0.114989 -0.090811 -0.0101428 0.00426075 -0.0679137 -0.000268335 -0.0414351 -0.0101137 -0.109989
3.2415 0.196059 0.00578466 0.74864 0.537719 0.119865 -0.0923712 -0.00708603 -0.00410877 -0.0699566 -0.0224852 -0.0689345 0.258805 0.0867418
3.40394 0.193573 0.00124989 0.747276 0.521259 0.126525 -0.108746 -0.00545286 -0.0153063 -0.0279171 -0.00839512 0.0164231 -0.0623597 0.120913
3.53541 0.191845 -0.00349818 0.748263 0.508306 0.125413 -0.125722 -0.00955819 -0.0131472 -0.0361155 0.00750125 -0.073541 -0.298837 -0.0159469
3.70453 0.187518 -0.0181527 0.749075 0.492116 0.133438 -0.120471 -0.0102276 -0.0255841 -0.0866535 0.00480438 0.0827997 0.211727 -0.0436149
3.93428 0.186011 -0.0268853 0.747877 0.470945 0.13828 -0.133293 -0.00913097 -0.00656062 -0.0380086 -0.00521628 0.0179481 0.0402296 0.0202399
4.13492 0.185417 -0.0328918 0.747645 0.453202 0.141986 -0.144528 -0.00917504 -0.00295949 -0.0299369 -0.00115533 -0.0346919 -0.0801585 0.0145276
4.47116 0.1805 -0.0520204 0.748899 0.424954 0.150412 -0.155651 -0.00283872 -0.0146243 -0.0568895 0.00372945 0.0488676 0.141487 0.107775
4.60209 0.179423 -0.0570435 0.751235 0.414437 0.156057 -0.206049 -0.00903239 -0.00822608 -0.0383646 0.0178404 0.0964593 -0.833936 -0.0969279
4.67657 0.179345 -0.064527 0.752026 0.408571 0.152705 -0.175721 -0.00455338 -0.00104178 -0.100476 0.0106212 -0.0296587 0.0683504 -0.00755396
5.00325 0.17584 -0.0900561 0.754689 0.383807 0.161185 -0.195577 0.000671182 -0.0107307 -0.0781476 0.00815344 0.0485732 0.149296 0.0473695
5.13847 0.175277 -0.0978936 0.756658 0.374001 0.164779 -0.197335 0.000443699 -0.00416244 -0.0579593 0.0145589 0.0479712 0.239913 -0.0113163
5.27039 0.175562 -0.101364 0.758382 0.364676 0.161519 -0.216721 0.000352716 0.00216591 -0.02631 0.013066 -0.108589 -0.147927 -0.0473372
5.47017 0.171661 -0.112525 0.759103 0.350995 0.169426 -0.222503 0.00435405 -0.0195283 -0.0558633 0.00360888 0.0728069 0.0212903 0.0368163
5.77633 0.172507 -0.127632 0.763658 0.331019 0.173516 -0.241591 0.00906882 0.0027618 -0.0493452 0.0148803 -0.0535323 -0.0698636 0.0168469
6.07312 0.168611 -0.148431 0.769558 0.312739 0.173611 -0.235491 0.00879992 -0.013126 -0.0700799 0.0198803 -0.080469 0.53102 -0.122774
6.17891 0.166322 -0.149902 0.770288 0.30647 0.17676 -0.2585 0.0128428 -0.0216393 -0.0138997 0.00689116 0.000552812 -0.0198533 -0.0304973
6.40617 0.161432 -0.154086 0.770279 0.293425 0.179522 -0.261682 0.0145237 -0.0215137 -0.0184115 -3.96919e-05 0.0598554 0.0117772 0.0159847
6.74038 0.160928 -0.158924 0.772051 0.275243 0.204581 -0.285498 0.03828 -0.00150953 -0.0144755 0.00530252 0.415247 -0.386592 0.460787
6.77011 0.16125 -0.159695 0.772615 0.273682 0.181452 -0.263955 0.0122885 0.0108336 -0.0259669 0.0189994 -0.106925 0.0987945 -0.116715
6.93845 0.160043 -0.161267 0.772506 0.265004 0.187345 -0.268397 0.0166942 -0.00716643 -0.00933555 -0.00064872 0.00789924 0.00981517 0.0126189
7.20626 0.158691 -0.163063 0.773238 0.251763 0.190513 -0.269109 0.0161881 -0.00505092 -0.00670693 0.00273078 -0.00306089 0.0299017 -0.0209198
7.47109 0.157138 -0.162742 0.772494 0.23932 0.193325 -0.270369 0.0166374 -0.00586153 0.00121188 -0.00280938 -0.00576465 -0.0153865 0.0127287
7.68476 0.155623 -0.163186 0.772474 0.22973 0.198359 -0.269269 0.0181282 -0.00709327 -0.00207578 -8.96156e-05 0.0595152 0.0245593 0.0379348
7.73795 0.155414 -0.163227 0.772577 0.227403 0.193182 -0.269759 0.0170496 -0.00392761 -0.00076945 0.00192817 -0.0673635 0.0132455 0.00936671
8.08835 0.145767 -0.16187 0.774403 0.212652 0.184965 -0.265563 0.0210849 -0.0275319 0.0038718 0.00521028 -0.106241 0.066332 0.0474664
8.33818 0.132258 -0.156763 0.778667 0.202723 0.180328 -0.270972 0.0237858 -0.0540732 0.020443 0.0170684 0.0517279 -0.181185 -0.0082127
8.43849 0.127354 -0.156536 0.780296 0.198868 0.169614 -0.265763 0.0263094 -0.0488839 0.00226672 0.0162445 -0.108053 -0.0431672 0.0114467
8.74053 0.102732 -0.159789 0.786247 0.187697 0.172912 -0.269733 0.0414499 -0.0815196 -0.0107712 0.0197018 0.447622 -0.0317695 0.194693
8.81262 0.0991819 -0.16073 0.788679 0.185125 0.151361 -0.266058 0.0278629 -0.0492505 -0.0130615 0.0337372 -0.0060433 0.0688987 -0.164584
