t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.160308 0.0792923 0.733373 1 -0.0741285 -0.0520469 -0.0125524 0 0 0 -2.42585 -1.70323 -0.410775
0.0627331 0.150762 0.0725893 0.731757 0.981269 -0.00408611 -0.00723071 -0.000983383 -0.152181 -0.106849 -0.0257692 0.447877 0.282423 0.0545087
0.398829 0.150206 0.0685804 0.729253 0.886734 0.0278596 -0.00849451 0.0139038 -0.00165137 -0.0119279 -0.00744905 0.181263 0.0285337 0.359841
0.499089 0.151863 0.0676714 0.732123 0.860339 0.0313661 -0.0102031 0.00702448 0.0165221 -0.00906708 0.0286286 -0.0597742 -0.024402 -0.123494
0.767781 0.151987 0.0634734 0.7309 0.79341 0.0509741 -0.0122305 0.0117888 0.000461237 -0.0156237 -0.00455338 -0.0049589 0.0191743 0.0207923
1.09878 0.151596 0.0604027 0.731671 0.718074 0.071656 -0.0133212 0.0176205 -0.00118018 -0.00927696 0.00232895 -0.0194803 0.0128892 -0.001214
1.416 0.149262 0.0587569 0.732288 0.652599 0.0901978 -0.0125153 0.0214049 -0.00735955 -0.00518836 0.00194385 0.0656485 0.0355178 -0.0419771
1.53168 0.149289 0.058632 0.731951 0.630237 0.0963999 -0.0213556 0.0254042 0.000234803 -0.00107958 -0.00291215 0.035061 -0.277305 0.064425
1.70228 0.150349 0.0503766 0.733329 0.598648 0.231771 -0.737745 0.111202 0.00621638 -0.0483893 0.00807908 4.1156 -23.3345 2.72466
1.73171 0.154096 0.0287477 0.735926 0.593362 0.10425 -0.00843798 0.0255187 0.127322 -0.735028 0.0882548 -0.584329 3.24596 -0.410739
1.93248 0.156105 0.0120156 0.737089 0.558521 0.123578 -0.0636251 0.0342122 0.0100065 -0.0833402 0.00579111 -0.00206172 0.0557419 -0.000376618
2.14038 0.158096 -0.00290169 0.738276 0.524596 0.134081 -0.0832685 0.03834 0.00957783 -0.0717513 0.00571281 -0.0415006 -0.156486 0.0206481
2.63567 0.152659 -0.0768275 0.746171 0.451847 0.148076 -0.145984 0.0488437 -0.0109771 -0.149257 0.0159396 -0.0300022 0.386512 -0.0856333
2.76712 0.150698 -0.0897686 0.746787 0.434295 0.153918 -0.160661 0.0504334 -0.0149208 -0.0984514 0.00468337 0.0717319 0.168795 -0.0598276
2.87217 0.149922 -0.0982483 0.746618 0.420759 0.155604 -0.161348 0.052548 -0.00738526 -0.0807193 -0.00160157 0.00287385 0.362471 0.00318527
2.99999 0.149025 -0.102644 0.746466 0.404858 0.161165 -0.169165 0.05417 -0.00701793 -0.0343894 -0.00119443 0.0634961 0.103803 0.0247196
3.13611 0.149247 -0.105402 0.746761 0.388583 0.164306 -0.175283 0.0555612 0.00162529 -0.0202595 0.00217044 -0.019411 -0.0588514 0.0145488
3.49952 0.147274 -0.120537 0.749471 0.348268 0.172916 -0.192904 0.0606948 -0.00542895 -0.041647 0.00745768 -0.0318137 -0.105727 -0.0112449
3.69952 0.144915 -0.133095 0.750513 0.327894 0.177537 -0.201125 0.062846 -0.0117916 -0.0627918 0.00520874 0.0234992 0.0839199 -0.0136481
