t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.235291 0.073211 0.734028 1 -0.00161522 0.00498163 -0.00249961 0 0 0 -0.040087 0.123636 -0.0620361
0.258204 0.232618 0.0814537 0.729892 0.942686 0.01424 0.00449136 -0.00417156 -0.0103506 0.0319232 -0.016018 -0.0525949 -0.163958 0.0885089
0.427314 0.229364 0.0821633 0.729714 0.906941 0.0238467 0.0150022 -0.00837604 -0.0192449 0.0041962 -0.00105023 -0.0225742 0.140846 -0.0110801
0.507639 0.227672 0.0834092 0.729558 0.890441 0.0296732 0.00656598 -0.0126553 -0.0210582 0.0155096 -0.00194024 0.0254358 -0.124559 -0.0959411
0.628897 0.225493 0.0834584 0.727913 0.866099 0.038827 0.010765 -0.00987055 -0.0179739 0.000405882 -0.0135739 0.089492 0.011962 0.0627114
0.794259 0.224968 0.0838526 0.727383 0.833972 0.045669 0.011394 -0.0130939 -0.00317536 0.00238393 -0.00320378 -0.0381661 0.0134039 0.00301889
1.12832 0.219648 0.0861448 0.726649 0.772659 0.0632554 0.0123685 -0.0161235 -0.0159253 0.0068617 -0.00219528 0.0287574 -0.0292341 0.00138801
1.45988 0.217529 0.0852061 0.726074 0.716263 0.08071 0.0121645 -0.0187609 -0.00639053 -0.00283116 -0.00173507 0.00599399 0.0105222 0.00216185
1.65842 0.216496 0.0850588 0.725815 0.684484 0.0903817 0.00814033 -0.0192687 -0.0052005 -0.000742115 -0.00130586 -0.00562833 -0.090327 0.024892
1.92646 0.214698 0.0783703 0.727253 0.643805 0.103349 0.00208275 -0.0209489 -0.00670912 -0.0249533 0.00536619 0.0126172 -0.0209192 -0.0291051
2.12641 0.213861 0.0725445 0.727163 0.615041 0.11134 -0.00700706 -0.0185885 -0.00418628 -0.0291362 -0.000453442 -0.0224619 -0.0926367 0.0716634
2.30365 0.212413 0.0644703 0.729333 0.590622 0.110603 -0.0594428 -0.0155282 -0.0081674 -0.045555 0.0122481 -0.207027 -1.15717 0.0884827
2.36223 0.211224 0.0578312 0.730354 0.582766 0.122627 -0.015156 -0.0202626 -0.0202946 -0.113339 0.0174312 0.0799301 0.2572 -0.0584852
2.5263 0.210046 0.0461591 0.73164 0.561314 0.126535 -0.0352264 -0.0179047 -0.00718031 -0.07114 0.00783546 -0.0083432 -0.0449047 0.00958025
2.76585 0.207848 0.0265411 0.734067 0.531405 0.136158 -0.0490938 -0.0171305 -0.00917888 -0.0818967 0.0101304 0.0309948 0.121696 -0.00843124
3.14799 0.208866 0.0130165 0.736707 0.486956 0.139656 -0.0658506 -0.0166846 0.00266554 -0.0353916 0.00690843 -0.317894 -0.0617493 -0.0139797
3.23006 0.206944 0.00969595 0.73718 0.477905 0.15519 -0.0675906 -0.0158526 -0.0234243 -0.0404594 0.00576111 0.0950308 -0.0112729 0.0059828
3.43078 0.206071 0.00112067 0.738577 0.456473 0.155701 -0.0850917 -0.0175975 -0.00434957 -0.0427222 0.00696199 -0.0981599 -0.22777 -0.0545381
3.59523 0.202701 -0.0120646 0.738247 0.439633 0.161764 -0.0885022 -0.0155851 -0.0204919 -0.0801787 -0.00200675 0.0262199 0.0979742 0.0393246
3.86244 0.199097 -0.0264937 0.740519 0.413584 0.169364 -0.129001 -0.0105425 -0.0134857 -0.0539991 0.00850117 0.0636078 -0.607141 0.109239
3.99411 0.198424 -0.0441293 0.743532 0.401321 0.174138 -0.111824 -0.0154348 -0.00511056 -0.13394 0.0228844 0.0742354 0.434312 -0.107371
4.164 0.199699 -0.0543491 0.744321 0.386035 0.172819 -0.143662 -0.00900109 0.00750115 -0.0601557 0.00464346 -0.150223 -0.266014 0.087575
4.39964 0.193125 -0.0832964 0.750278 0.365791 0.176534 -0.155151 -0.0116883 -0.0278987 -0.122841 0.0252803 0.00874559 0.306418 -0.153761
4.69943 0.185547 -0.092584 0.744038 0.341564 0.181137 -0.169221 -0.0141157 -0.0252769 -0.0309807 -0.0208155 0.0958793 -0.0161623 0.0659517
4.93188 0.184852 -0.100659 0.742763 0.323889 0.156896 -0.697716 0.077815 -0.0029898 -0.0347376 -0.00548514 -0.690732 -12.9238 2.36173
4.96226 0.184124 -0.113636 0.744775 0.321648 0.180497 -0.164095 -0.0181587 -0.0239695 -0.427273 0.0662479 -0.0597293 1.51322 -0.227242
5.19832 0.175137 -0.130174 0.74775 0.304752 0.181044 -0.207603 -0.0131221 -0.0380695 -0.0700537 0.0126039 0.0621796 0.0509073 -0.0411341
