t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.202036 -0.0387606 0.744288 1 0.00243254 0.00110088 -0.00124224 0 0 0 0.0841789 0.0380964 -0.0429881
0.335341 0.211502 -0.0344765 0.739453 0.898631 -0.004719 -0.00200963 -0.00307111 0.0282287 0.0127753 -0.0144157 -0.329983 -0.229826 0.0956889
0.500291 0.20718 -0.0386225 0.739679 0.852607 -0.00608929 -0.00417424 -0.00420988 -0.0262021 -0.0251346 0.00136819 0.0533605 -0.031432 -0.00489667
0.606933 0.204993 -0.0416603 0.739769 0.824114 -0.00911413 -0.00444778 -0.0044141 -0.0205117 -0.0284865 0.000845997 0.076553 0.082336 -0.0162639
0.833416 0.204274 -0.0438886 0.739127 0.766721 -0.0146167 -0.00770387 -0.00478703 -0.00317369 -0.00983882 -0.00283751 -0.00208543 0.0046281 -0.0011581
1.20156 0.202823 -0.0468835 0.737925 0.681833 -0.0174742 -0.0130766 -0.00441769 -0.00394144 -0.00813499 -0.00326386 0.159529 -0.0598915 0.0461982
1.30059 0.203997 -0.0482763 0.738055 0.660649 -0.0247784 -0.0126065 -0.00505037 0.0118554 -0.0140656 0.00131077 -0.130872 0.0286792 0.00357564
1.50116 0.20111 -0.0499437 0.738462 0.619738 -0.0276723 -0.0134927 -0.00629475 -0.0143937 -0.00831338 0.00202794 0.0503363 0.0490136 -0.0597943
1.7012 0.200245 -0.0496454 0.736474 0.581457 -0.0388977 -0.0284775 9.43417e-05 -0.00432412 0.00149154 -0.00993363 -0.245599 -0.499825 0.263338
1.76906 0.198821 -0.051846 0.737013 0.569015 -0.0339525 -0.0147914 -0.00725201 -0.0209909 -0.0324276 0.00793702 0.0568858 0.158302 -0.0660576
1.96957 0.196899 -0.0519837 0.735949 0.533789 -0.0395483 -0.015203 -0.0107703 -0.00958501 -0.000687134 -0.00530792 -0.0192769 0.0601444 -0.113438
2.16892 0.194222 -0.0497306 0.730383 0.500928 -0.0500816 0.0416783 -0.0243158 -0.0134278 0.0113024 -0.0279213 -0.19878 1.92238 -0.322801
2.30447 0.188749 -0.0128761 0.720667 0.479747 -0.0554303 0.0199078 -0.0234186 -0.0403728 0.271885 -0.0716776 -0.059212 -0.907164 0.17783
2.5043 0.178317 0.00522983 0.713444 0.450144 -0.0735404 0.0554792 -0.0325206 -0.0522051 0.0906072 -0.036142 -0.215787 0.266358 -0.00011392
2.69922 0.159942 0.0330123 0.706395 0.423029 -0.0903991 0.0878301 -0.0478681 -0.0942678 0.142527 -0.0361642 0.0333034 0.271106 -0.289864
2.83746 0.147547 0.0578947 0.695857 0.404795 -0.101722 0.0990859 -0.0495161 -0.0896642 0.180003 -0.076233 0.100781 -0.311494 0.140007
3.20413 0.12822 0.0820168 0.686728 0.360147 -0.119368 0.117922 -0.0570009 -0.0527104 0.0657865 -0.0248961 0.153973 -0.128793 0.0336214
3.36072 0.123741 0.0891603 0.683654 0.342613 -0.148286 0.159618 -0.0682374 -0.0285996 0.0456187 -0.0196313 -0.723479 1.1341 -0.266858
3.50546 0.104445 0.119522 0.675222 0.327167 -0.151251 0.160994 -0.070145 -0.133317 0.209769 -0.0582566 0.203643 -0.372866 0.0769624
3.80487 0.0827846 0.148903 0.664679 0.297389 -0.172975 0.18875 -0.0787114 -0.0723437 0.0981293 -0.0352132 0.0856358 -0.0754678 0.0711267
4.20436 0.0675508 0.176061 0.661963 0.261834 -0.180185 0.200537 -0.0813145 -0.038133 0.0679806 -0.00679876 0.344514 -0.504384 -0.0164028
4.28363 0.0666928 0.17828 0.661321 0.255302 -0.190415 0.214533 -0.0784445 -0.0108243 0.0279996 -0.00809896 -0.0483243 0.0286595 0.108517
4.40577 0.0646498 0.182128 0.661951 0.245554 -0.19459 0.218436 -0.0836795 -0.0167266 0.0315 0.00515508 -0.0799879 0.022397 -0.136413
4.538 0.0610393 0.186685 0.660247 0.23542 -0.196986 0.220474 -0.080814 -0.0273039 0.0344617 -0.0128837 0.019618 -0.0712118 0.076548
4.70535 0.0570195 0.190458 0.660235 0.223192 -0.202935 0.225972 -0.086406 -0.0240209 0.0225448 -7.37904e-05 -0.0273488 0.0286981 -0.157388
4.80532 0.0543448 0.192998 0.658654 0.216193 -0.204645 0.227582 -0.0821486 -0.0267549 0.0254137 -0.0158075 0.0316295 -0.0104826 0.0926391
