t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0511013 0.0191867 0.847136 1 -0.029726 -0.00876623 0.0548764 0 0 0 -0.791261 -0.233344 1.46073
0.0997381 -0.0589725 0.0168654 0.861667 0.975844 -0.00315156 -0.00183287 0.00892127 -0.0789188 -0.0232733 0.14569 0.309745 0.0661167 -0.491555
0.43148 -0.051065 0.016421 0.855901 0.899619 -0.0139284 -0.000809078 0.00606619 0.0238364 -0.00133962 -0.0173793 -0.444173 0.0457429 -0.0112411
0.531557 -0.0531281 0.0167451 0.854049 0.877815 -0.00201406 -0.00131113 0.00755552 -0.020615 0.00323819 -0.0185042 0.0303078 0.0107843 0.0845521
0.640105 -0.0550087 0.0172237 0.853037 0.854762 0.000750265 -0.00308379 0.00702284 -0.0173252 0.0044088 -0.00932629 0.142511 -0.054115 0.0798855
0.799509 -0.0541492 0.0165514 0.85358 0.822002 -0.00264694 -0.00144089 0.0044867 0.00539163 -0.00421735 0.00340778 -0.0300038 0.0249395 -0.0261235
1.10088 -0.0552495 0.0175456 0.852235 0.763457 -0.00273512 -0.000821214 0.00346219 -0.00365073 0.00329875 -0.00446517 0.00930685 -0.00848004 0.0123864
1.54639 -0.0550287 0.0173321 0.852704 0.684462 -0.00183452 -0.000370146 0.00374735 0.000495536 -0.000479172 0.00105304 0.00517583 0.0107061 0.00948572
1.69928 -0.054832 0.0175091 0.853086 0.659282 -0.0374452 -0.0212163 0.00683454 0.00128685 0.00115765 0.00250329 -0.953786 -0.555185 0.0828461
1.7338 -0.0559245 0.0168872 0.853272 0.653725 0.00515195 0.00353277 0.000498009 -0.0316435 -0.0180106 0.00536363 0.2867 0.165259 -0.0964976
1.83135 -0.056283 0.0167029 0.852877 0.638276 -0.00362666 -0.00173228 0.00555584 -0.00367566 -0.00188942 -0.00404982 -0.00643285 -0.00983065 0.0740222
1.96713 -0.0569007 0.0162651 0.853691 0.617378 -0.00340028 -0.00147978 0.00286872 -0.00454912 -0.00322424 0.00600097 0.0148458 0.00973829 -0.0391199
