t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.269473 0.191382 0.784028 1 0.040941 -0.00928609 0.124761 0 0 0 2.9536 -0.669924 9.00058
0.0271862 0.271656 0.190887 0.79068 0.982098 0.0121249 0.011515 0.00774554 0.080297 -0.0182127 0.244691 -0.35542 0.363346 -1.50083
0.126837 0.276128 0.19268 0.80016 0.919176 0.0428517 0.0404482 0.019045 0.044879 0.0179951 0.095132 -0.181905 -0.0936993 -0.407332
0.326656 0.277833 0.192534 0.802905 0.80489 0.0921992 0.0947749 0.0186613 0.00853088 -0.000727765 0.0137395 -0.050407 -0.00510552 -0.112996
0.597399 0.276448 0.191963 0.798342 0.67237 0.147132 0.157808 0.0135314 -0.00511647 -0.00211005 -0.0168534 -0.00438715 -0.00175492 0.0375787
0.993413 0.273734 0.190852 0.797562 0.516809 0.210508 0.228905 0.0139116 -0.00685384 -0.00280502 -0.00197171 -0.0439559 -0.180875 0.0183491
1.19626 0.270535 0.182841 0.797917 0.451644 0.231914 0.258151 0.0134391 -0.01577 -0.039494 0.00175026 -0.229897 0.484583 -0.0682874
1.25873 0.268652 0.182265 0.79776 0.433279 0.240983 0.261485 0.0141603 -0.0301323 -0.00922066 -0.00251586 0.0839808 -0.0653233 0.0217931
1.45875 0.265985 0.177807 0.798128 0.379355 0.262215 0.28416 0.0131991 -0.0133339 -0.022287 0.00184332 0.0293912 0.10698 -0.104693
1.59698 0.264704 0.176771 0.796383 0.346066 0.272872 0.291002 0.0127712 -0.00927134 -0.00749962 -0.0126279 -0.166773 -0.574108 0.0822492
1.69497 0.262194 0.170523 0.795935 0.324251 0.279422 0.296904 0.0117797 -0.0256132 -0.0637558 -0.00456839 -0.0834373 -0.0908723 -0.00996843
2.02651 0.24453 0.139396 0.793325 0.26014 0.283876 0.291662 0.00343734 -0.0532766 -0.0938842 -0.00787339 -0.295192 -0.251595 -0.405032
2.09512 0.239486 0.131772 0.790878 0.248548 0.284772 0.290413 0.00437336 -0.0735273 -0.111144 -0.0356593 -0.0950876 -0.0821265 0.0177506
2.49601 0.194727 0.0740149 0.779436 0.190425 0.260884 0.25654 -0.00534639 -0.111648 -0.144068 -0.0285431 -0.143867 -0.16167 0.0935426
2.63003 0.177181 0.0518045 0.77729 0.174201 0.253364 0.251087 -0.00923023 -0.130928 -0.165734 -0.0160073 0.201359 0.624636 -0.113505
2.76523 0.16316 0.040815 0.773051 0.159234 0.252108 0.250162 -0.0134541 -0.103703 -0.0812824 -0.0313533 0.482946 0.286895 -0.0140604
2.89479 0.157831 0.0350998 0.768753 0.146099 0.246395 0.243161 -0.0178879 -0.0411319 -0.0441117 -0.033175 -0.355403 -0.501018 -0.0126719
3.17237 0.119029 -0.0157492 0.758568 0.121492 0.21174 0.198401 -0.0281532 -0.139785 -0.183185 -0.0366925 -0.181875 -0.0174376 0.00314569
3.33444 0.0915963 -0.0458964 0.752704 0.109088 0.188297 0.17477 -0.0336097 -0.169262 -0.186012 -0.0361827 -0.0881205 0.0408599 0.0287066
3.50001 0.0611569 -0.0755734 0.7475 0.0977237 0.166057 0.149884 -0.0324901 -0.183852 -0.179247 -0.0314299 0.245561 -0.0511421 0.453709
3.63051 0.0413464 -0.0998356 0.751125 0.089607 0.150546 0.131907 -0.0306096 -0.151807 -0.18592 0.0277782 0.0975241 0.164011 -0.0545503
3.83074 0.01486 -0.130487 0.7545 0.0784443 0.131649 0.11363 -0.0291387 -0.132279 -0.15308 0.0168555 0.173287 0.457854 -0.121939
3.96243 0.00044488 -0.142706 0.754605 0.0718717 0.126837 0.109528 -0.031181 -0.109458 -0.0927832 0.000796822 0.515211 0.426506 -0.173518
4.13028 -0.00341229 -0.146264 0.74985 0.0642867 0.120068 0.104094 -0.0345828 -0.0229797 -0.0211937 -0.0283283 -0.487788 -0.433801 0.111695
4.37541 -0.0383538 -0.177523 0.749617 0.0546243 0.0864937 0.0741534 -0.0329126 -0.142547 -0.127528 -0.000949396 0.0830348 0.0125575 0.0718782
4.74836 -0.0799673 -0.223338 0.759261 0.0426347 0.0543487 0.0375268 -0.0220285 -0.111579 -0.122845 0.0258576 0.194907 0.229551 -0.0121404
5.03064 -0.0959334 -0.239724 0.765593 0.0353432 0.0421526 0.0244667 -0.0150805 -0.056561 -0.0580468 0.0224306 -0.113994 -0.201441 0.0541061
5.19983 -0.108767 -0.255312 0.770937 0.031585 0.0325466 0.0143268 -0.0115768 -0.0758485 -0.09213 0.0315851 0.126875 0.281253 -0.137908
5.39864 -0.118831 -0.262512 0.771765 0.0276765 0.0227481 0.00944497 -0.0117275 -0.0506252 -0.0362159 0.00416855 -0.137763 -0.0478114 -0.0318288
5.59922 -0.134528 -0.2717 0.771321 0.0242231 0.0130088 0.00502754 -0.0117009 -0.0782581 -0.045806 -0.00221577 0.363395 0.238503 0.043195
5.69914 -0.13872 -0.273895 0.771531 0.022667 0.00579436 -0.000408002 -0.0106345 -0.0419466 -0.0219741 0.0021004 -0.1372 -0.20295 0.0770684
5.89887 -0.152571 -0.28638 0.775025 0.0198499 -0.00403138 -0.00930187 -0.00733265 -0.0693491 -0.0625086 0.017493 0.24274 0.219992 -0.0362333
6.14287 -0.15504 -0.288535 0.777136 0.0168791 -0.00308522 -0.00772127 -0.00556705 -0.0101211 -0.00883121 0.00865221 0.0149545 0.0401205 -0.00424581
6.27075 -0.15609 -0.289008 0.778173 0.015504 -0.00323691 -0.00717488 -0.00566712 -0.00820869 -0.00370045 0.00810924 0.0248104 0.0329023 -0.0828376
6.37574 -0.156678 -0.289034 0.778111 0.0144593 -0.00349411 -0.00682572 -0.00477962 -0.00560384 -0.000246035 -0.000587895 -0.000469782 0.00144713 0.0417144
6.67685 -0.158408 -0.288977 0.781716 0.0118375 -0.00411165 -0.0055392 -0.000917789 -0.00574529 0.0001897 0.0119724 -0.000521539 -0.0035654 -0.0209166
