t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.161129 -0.0581817 0.700038 1 0.000742722 -0.00115356 0.00268477 0 0 0 0.0241723 -0.037543 0.0873772
0.298343 0.163281 -0.0615234 0.707815 0.914452 -0.000310241 -0.00149678 0.00457745 0.00721162 -0.0112007 0.0260684 0.0166724 0.051248 -0.159855
0.469968 0.16501 -0.0619362 0.70758 0.868598 -0.00338435 -0.00459025 0.00911675 0.010073 -0.00240527 -0.00136673 -0.0848349 -0.0837894 0.0861869
0.598439 0.164904 -0.0636281 0.708827 0.835784 0.00176451 0.00205717 0.0067414 -0.000825796 -0.0131698 0.00970579 0.163095 0.203074 -0.0561963
0.672328 0.165733 -0.0634925 0.709238 0.817476 -0.00285958 -0.00262176 0.007572 0.0112251 0.0018352 0.0055535 -0.0242647 -0.00615561 -0.026115
1.03723 0.166598 -0.0636425 0.707787 0.732776 -0.0065064 -0.00100857 0.00528755 0.00237087 -0.000411001 -0.00397596 -0.0287161 0.0167771 -0.00553521
1.46629 0.162329 -0.0607302 0.705062 0.64434 -0.0160599 0.0118171 0.000269019 -0.00995014 0.00678743 -0.00635091 -0.0430668 0.275664 -0.0524167
1.70075 0.157629 -0.0439856 0.700691 0.60061 -0.0339381 0.0351867 -0.00963089 -0.0200475 0.0714189 -0.0186404 -0.382347 0.281974 -0.186294
1.96619 0.125367 -0.00516028 0.682617 0.554673 -0.0500243 0.0550997 -0.0228881 -0.121538 0.146267 -0.0680905 0.502765 -0.573644 0.125251
2.06646 0.118236 0.00373824 0.677049 0.538251 -0.0853573 0.0955284 -0.0341883 -0.0711291 0.0887507 -0.0555323 -0.53919 0.611998 -0.0939932
2.16647 0.105729 0.0187352 0.670556 0.522354 -0.0805874 0.0869114 -0.0334562 -0.125053 0.149956 -0.0649325 0.201934 -0.342387 0.172291
2.43411 0.0867248 0.0343437 0.665519 0.482084 -0.102597 0.105517 -0.0460108 -0.0710067 0.0583186 -0.01882 0.0022332 0.00241098 -0.197108
