t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0639801 0.013919 0.835395 1 -0.0114127 0.0150499 -0.0386938 0 0 0 -0.276264 0.364307 -0.936645
0.168849 -0.0718564 0.0243054 0.808691 0.963055 -0.00169357 0.00144347 -0.010416 -0.0466469 0.0615128 -0.158151 0.23862 -0.342988 0.705142
0.313746 -0.0736055 0.0260174 0.80058 0.93244 -0.0043104 0.0112282 -0.0249318 -0.0120715 0.0118149 -0.0559785 0.132782 -0.0344446 0.302751
0.499305 -0.0712735 0.0270237 0.800617 0.894652 -0.00563473 0.0125438 -0.0312473 0.0125675 0.0054234 0.000199587 -0.0213832 -0.00629599 -0.00491898
1.13554 -0.0719335 0.0279257 0.798753 0.776336 -0.00443924 0.0161137 -0.0345923 -0.00103724 0.00141768 -0.00293004 0.014437 0.088324 -0.135006
1.20486 -0.071936 0.0284484 0.797901 0.76443 -0.0013272 0.00979255 -0.0246472 -3.64693e-05 0.00754029 -0.0122887 0.0837843 -0.088449 0.136448
1.30487 -0.0711016 0.0283178 0.798037 0.747573 -0.00411405 0.0128296 -0.0291059 0.00834306 -0.00130577 0.00135787 -0.027509 0.0104246 -0.0187067
1.56805 -0.0708112 0.0286962 0.797099 0.704972 -0.0042008 0.012308 -0.0277803 0.00110343 0.00143771 -0.00356523 -0.034844 -0.00960561 0.0103778
1.86796 -0.0736144 0.0282634 0.796963 0.659375 -0.00468787 0.0116518 -0.0264374 -0.00934674 -0.00144314 -0.000452805 0.0289915 -0.000543894 0.000502492
2.2382 -0.0731008 0.0276545 0.796864 0.607132 -0.00798937 0.00875655 -0.0244632 0.00138709 -0.00164451 -0.000266762 -0.10362 -0.0460187 0.00567478
2.40359 -0.0757059 0.0261237 0.796975 0.585152 0.00703271 0.0114221 -0.0230332 -0.0157507 -0.00925563 0.000671801 0.353017 0.0760096 0.0168025
2.47162 -0.0751437 0.0258458 0.797099 0.576344 -0.00787295 0.00921798 -0.02379 0.00826438 -0.00408483 0.00181484 -0.0762724 0.0197764 -0.0145001
2.67595 -0.0766395 0.0258368 0.796864 0.550677 -0.00618601 0.00860735 -0.0224061 -0.00732043 -4.39055e-05 -0.00114798 0.0261509 0.00109802 0.00917656
2.9731 -0.0765057 0.0259207 0.797333 0.515378 -0.0063232 0.00956257 -0.0214921 0.000450217 0.000282366 0.0015788 -0.00873376 0.0278576 -0.0160964
3.13678 -0.076666 0.0267133 0.797161 0.496909 -0.00579393 0.00747569 -0.0202753 -0.00097936 0.00484221 -0.00105592 0.00503628 -0.0483823 0.00747661
3.27801 -0.0767038 0.0264321 0.797161 0.481506 -0.00599739 0.00891677 -0.0200568 -0.000268066 -0.00199102 2.60511e-08 -0.00553074 0.0108845 -0.00267196
3.59685 -0.0773515 0.0269038 0.796889 0.448467 -0.0173652 -0.00174985 -0.0137292 -0.00203144 0.00147931 -0.000851882 -0.271976 -0.260283 0.130709
3.64881 -0.0781914 0.0262779 0.797198 0.443301 -0.00691951 0.0079943 -0.0185782 -0.0161635 -0.0120452 0.00593988 0.0301243 0.020955 -0.0132552
4.27416 -0.0765187 0.0269402 0.795728 0.38561 -0.00404016 0.00805814 -0.0182478 0.0026748 0.00105909 -0.00234929 -0.000250368 -0.0114863 -0.00100601
4.50382 -0.0759176 0.0265776 0.795136 0.366363 -0.00322214 0.00777263 -0.0175409 0.0026173 -0.00157882 -0.00258033 -0.0011455 -0.000433437 0.0145177
4.80755 -0.0752284 0.0260581 0.795691 0.342375 -0.00316311 0.00809194 -0.0237332 0.00226938 -0.00171047 0.00182911 -0.0234637 0.0244883 -0.178853
