t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.0637649 -0.174756 0.785863 1 -0.00482989 0.0107467 0.0018717 0 0 0 -0.17113 0.380771 0.0663168
0.16548 0.0590788 -0.164329 0.787679 0.94743 -0.00208458 0.00846529 -0.00318608 -0.0283186 0.0630099 0.0109741 0.338372 -0.182029 -0.100826
0.39839 0.0708388 -0.159528 0.784765 0.878088 -0.0043257 0.00759936 -0.00585445 0.0504918 0.0206134 -0.0125094 -0.201096 -0.133498 0.128937
0.602281 0.0727737 -0.160875 0.787575 0.821564 -0.00640063 0.00588988 -0.0138972 0.00949006 -0.00660556 0.0137797 -0.0450148 0.0336231 -0.219344
0.732684 0.0732458 -0.161164 0.785642 0.787336 -0.00696872 0.00285352 -0.0131487 0.00361999 -0.002221 -0.0148234 0.0385999 -0.0208449 0.038701
1.16373 0.081978 -0.165995 0.786443 0.684022 0.0312838 -0.000142662 -0.0158155 0.0202582 -0.0112061 0.00185841 1.33929 0.2439 0.0814679
1.23488 0.0901988 -0.165557 0.786988 0.668323 0.0110058 -0.0037528 -0.017092 0.115546 0.00614691 0.0076547 0.0742781 0.071526 0.0317741
1.57098 0.137426 -0.155411 0.79315 0.598896 0.0498621 0.00415333 -0.0150741 0.140512 0.0301875 0.0183343 -0.0948146 0.0310709 -0.00207847
2.2326 0.188887 -0.121838 0.80437 0.482596 0.0863581 0.0451896 -0.0155718 0.0777812 0.0507444 0.0169591 -0.0801293 0.42317 -0.16694
2.39994 0.199659 -0.101495 0.802533 0.456948 0.0858274 0.0433542 -0.0128189 0.0643719 0.12156 -0.0109775 -0.361787 -0.544521 0.138466
2.50922 0.202373 -0.0947141 0.802987 0.440939 0.114883 0.0875602 -0.0113689 0.0248349 0.0620532 0.00415445 0.744465 0.996607 0.159657
2.56654 0.206243 -0.0878831 0.80375 0.432768 0.0963115 0.0689129 -0.0180352 0.0675062 0.119177 0.0133057 -0.161547 -0.0736051 -0.115282
2.6693 0.211474 -0.0764141 0.8039 0.418497 0.101042 0.0762023 -0.0177927 0.0509061 0.111613 0.00145973 -0.084217 -0.174065 -0.0442786
2.87039 0.218305 -0.0610083 0.802403 0.391915 0.10392 0.106069 -0.0226058 0.0339707 0.0766102 -0.00744439 -0.0914881 0.493309 -0.0773351
3.06861 0.221444 -0.0264407 0.797889 0.367366 0.101216 0.128295 -0.0263919 0.0158362 0.174392 -0.0227735 -0.167987 -0.213166 0.0489574
3.33099 0.214035 0.00464106 0.795284 0.337221 0.0816022 0.16248 -0.0328718 -0.0282396 0.118463 -0.00992828 -0.371012 0.124004 -0.0652916
3.63663 0.170744 0.0524327 0.78615 0.305208 0.0457097 0.189481 -0.0439167 -0.141637 0.156364 -0.0298843 0.345748 -0.679663 -0.00205378
3.76852 0.158078 0.0612328 0.782173 0.292351 0.0573207 0.219401 0.139629 -0.0960364 0.066723 -0.0301551 1.09968 0.374036 6.67019
