t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0215076 -0.169068 1.00427 1 0.00567491 0.000814728 2.11481e-05 0 0 0 0.170057 0.0244146 0.000633735
0.197377 -0.0148825 -0.168117 1.0043 0.946981 -0.0127597 -0.016091 0.00464005 0.0335654 0.00481887 0.000125085 -0.0493205 -0.0312731 -0.0519591
0.377684 -0.0104339 -0.168265 1.00263 0.901008 -0.0280118 -0.0289251 0.00719809 0.0246726 -0.000819882 -0.0092435 -0.0769087 0.030585 -0.0649383
0.704856 -0.0105941 -0.165259 0.992654 0.823212 -0.0580639 -0.0504027 0.008427 -0.000489759 0.00918667 -0.0304895 0.0067713 -0.00750102 0.0490712
0.96633 -0.0102592 -0.16337 0.988037 0.765896 -0.0793808 -0.0680371 0.00540437 0.00128076 0.00722535 -0.0176586 0.0251043 -0.0550623 -0.142856
1.1997 -0.00859312 -0.164682 0.976136 0.718119 -0.0961457 -0.0835618 0.00367136 0.00713938 -0.00562459 -0.050997 0.0171718 -0.00285072 0.0800562
1.66818 -0.00147982 -0.167943 0.969815 0.631019 -0.110378 -0.092203 -0.0321325 0.0151839 -0.00696008 -0.0134927 0.377026 0.648308 -1.21598
1.69938 -0.000638954 -0.167529 0.96821 0.625608 -0.124495 -0.11424 0.00895044 0.0269483 0.0132691 -0.0514351 -0.0392942 -0.0284443 0.145535
1.86639 0.00276569 -0.166106 0.963679 0.597425 -0.124957 -0.128856 0.00602715 0.0203857 0.00851862 -0.0271291 0.192799 -0.234625 0.0276015
2.44019 0.0779405 -0.238467 0.9572 0.509923 -0.0810518 -0.228328 0.00824151 0.131013 -0.126108 -0.0112915 -0.0149779 0.126329 -0.0677955
2.93391 0.138974 -0.269935 0.935099 0.444962 -0.0526505 -0.270769 0.00354289 0.123618 -0.0637362 -0.044764 -0.211509 0.233567 0.310709
3.06562 0.151586 -0.274278 0.934593 0.429078 -0.0346603 -0.285584 -0.00260635 0.0957621 -0.0329752 -0.00384336 0.210524 -0.0152191 -0.0249739
