t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.0415445 -0.0246313 0.780863 1 -0.0224649 0.00213724 0.0927895 0 0 0 -1.04076 0.0990141 4.29876
0.056235 -0.0448358 -0.0243182 0.794457 0.97629 0.0028157 0.0157601 -0.0470391 -0.058527 0.00556806 0.241741 0.491524 0.709496 -3.8494
0.157419 -0.0457254 -0.0164908 0.779506 0.935036 -0.00388943 0.00912763 -0.00282882 -0.00879266 0.0773577 -0.147757 -0.0429973 -0.228399 0.438097
0.492078 -0.0534835 -0.0161822 0.779123 0.81061 -0.00699797 0.0070011 0.000453638 -0.0231821 0.000922013 -0.00114361 0.0540295 0.0644164 -0.202542
0.755749 -0.0558397 -0.0114607 0.764741 0.724353 -0.00591172 0.0121551 -0.00792809 -0.00893606 0.0179068 -0.054548 0.0310816 0.0757058 0.156096
0.856599 -0.0564248 -0.00888486 0.760827 0.693844 -0.0271529 -0.00897286 0.0122151 -0.00580147 0.0255417 -0.0388057 -0.982509 -1.03229 1.15561
0.891701 -0.057839 -0.00926022 0.760889 0.683529 0.00424644 0.0146057 -0.0149797 -0.0402895 -0.0106936 0.00175854 0.66583 0.23497 -0.292039
0.955779 -0.0576868 -0.00898067 0.759803 0.665093 -0.00722233 0.0101456 -0.00677977 0.00237549 0.00436271 -0.0169547 -0.0757129 -0.0338252 0.185656
1.16131 -0.0603969 -0.00951289 0.764161 0.609249 -0.00822728 0.00862533 -0.00244478 -0.0131859 -0.00258946 0.0212036 -0.012123 -0.0108928 -0.0645997
1.36183 -0.0635283 -0.0104701 0.765815 0.55929 -0.00915641 0.00774432 -0.000654527 -0.0156168 -0.00477362 0.0082504 0.0285048 0.0373817 -0.0861029
1.5612 -0.0655088 -0.00993584 0.764037 0.513677 -0.00900445 0.00729625 6.83973e-05 -0.00993354 0.00267947 -0.00891663 0.0384956 -0.00641974 0.0264974
1.80348 -0.0656559 -0.00966349 0.763432 0.463226 -0.00763303 0.00670459 0.00171982 -0.000606867 0.0011241 -0.00249687 -0.00197967 -0.00395546 0.0221516
