t x y z s fx fy fz dx dy dz ddx ddy ddz
0 0.242675 0.0905967 0.812753 1 -0.0191671 -0.00212062 0.0101809 0 0 0 -0.453728 -0.0501999 0.241006
0.128429 0.235191 0.0897687 0.816728 0.972387 -0.0256647 -0.0401874 0.0111686 -0.0582719 -0.00644713 0.0309521 -0.527396 -0.894806 0.0511973
0.192588 0.229281 0.0856717 0.818925 0.958879 0.00528515 -0.00316963 0.00834417 -0.0921091 -0.063857 0.0342369 0.308986 0.211413 -0.100813
0.468413 0.227383 0.0841426 0.820699 0.902914 0.0159155 -0.0105064 0.0159852 -0.00688291 -0.00554393 0.00643024 -0.0215648 -0.00236923 -0.0115813
0.80373 0.22265 0.0820172 0.821553 0.839258 0.038537 -0.0085349 0.0173344 -0.014114 -0.00633837 0.00254684 0.133214 0.149942 -0.115089
0.895977 0.222482 0.0827085 0.820808 0.822547 0.0390118 -0.0145569 0.0228029 -0.00182534 0.00749331 -0.00806975 -0.0109587 -0.0241798 0.022055
1.29238 0.220036 0.0818793 0.821075 0.754441 0.0631177 -0.0176304 0.0269251 -0.00616945 -0.00209171 0.000672998 0.0831884 0.000382961 -0.0372734
1.42861 0.22074 0.0816015 0.820475 0.732363 0.0588747 -0.0120766 0.028993 0.00516275 -0.00203954 -0.00440451 -0.234109 0.156928 -0.00618358
1.49602 0.220024 0.082177 0.82015 0.721678 0.0712275 -0.0184842 0.0297258 -0.010618 0.00853864 -0.00482133 0.0233857 -0.0217735 -0.000983158
1.99826 0.22059 0.0809732 0.817481 0.646825 0.106977 -0.0469316 0.0350373 0.00112725 -0.00239693 -0.00531512 0.233941 -0.580453 0.043822
2.06033 0.221561 0.0785878 0.817319 0.63813 0.0963498 -0.0382629 0.0376707 0.0156488 -0.0384279 -0.00259491 -0.140762 -0.235161 0.0873493
2.2605 0.219054 0.061473 0.8203 0.610879 0.10793 -0.0489791 0.0393105 -0.0125277 -0.0855005 0.01489 0.0348774 0.0389424 -0.0342592
2.69695 0.22023 0.0315743 0.820273 0.555428 0.162865 -0.269679 0.019139 0.00269453 -0.0685041 -6.24888e-05 0.832678 -4.46702 -0.587001
2.72855 0.221146 0.0249522 0.819685 0.551615 0.118172 -0.0434673 0.0475046 0.0289996 -0.209621 -0.0186064 -0.333124 1.3467 0.130262
2.86479 0.218913 0.0213904 0.819568 0.535471 0.134414 -0.218527 0.0370392 -0.0163862 -0.0261431 -0.000859001 0.071456 -3.08792 -0.183595
