t x y z s fx fy fz dx dy dz ddx ddy ddz
0 -0.053278 -0.208524 1.03265 1 0.000367464 -0.000282896 -0.000212342 0 0 0 0.0113136 -0.00870987 -0.00653762
2.4618 0.0152872 -0.26131 0.993025 0.497534 -0.109166 -0.260462 0.0285631 0.0278517 -0.0214419 -0.0160943 1.07564 -0.922394 -0.0930279
2.56083 0.0285943 -0.272479 0.990519 0.483756 -0.137481 -0.243586 0.0334061 0.134373 -0.112788 -0.0253069 -0.317526 0.341011 0.097281
2.6958 0.0409466 -0.28149 0.988875 0.465591 -0.114685 -0.266757 0.0260782 0.091515 -0.0667595 -0.0121764 0.361543 -0.026016 -0.194751
2.92756 0.081575 -0.298359 0.975593 0.435976 -0.105743 -0.287812 0.0237923 0.175306 -0.072789 -0.0573115 -0.454366 0.18073 0.13628
3.13542 0.0983828 -0.305681 0.969568 0.411021 -0.0916661 -0.309999 0.0265133 0.0808601 -0.035222 -0.0289841 0.0506543 -0.111588 0.216454
3.22809 0.106311 -0.309903 0.968741 0.400361 -0.102893 -0.307364 0.0207821 0.0855539 -0.0455622 -0.00892652 -0.411491 0.24283 -0.0372125
3.36011 0.110433 -0.311685 0.966914 0.385649 -0.0875365 -0.319109 0.0161176 0.0312269 -0.0135025 -0.0138395 0.277952 0.00628228 -0.176528
3.72795 0.159527 -0.315802 0.937938 0.34745 -0.0623826 -0.335398 -0.00231095 0.133467 -0.0111917 -0.0787725 -0.237064 0.0366299 0.156966
4.02786 0.178232 -0.315864 0.928432 0.319122 -0.0610152 -0.346404 -0.00202656 0.0623684 -0.000205821 -0.0316962 -0.201606 -0.025426 0.202666
4.16569 0.182999 -0.316375 0.927914 0.30689 -0.0360066 -0.348296 -0.0134636 0.0345802 -0.00371039 -0.00376193 0.659409 0.0734953 -0.26487
4.26349 0.192688 -0.316035 0.925012 0.298496 -0.0452352 -0.350349 -0.00853453 0.099069 0.0034773 -0.0296656 0.0100532 0.0704503 0.0101803
4.62782 0.230116 -0.305417 0.915556 0.269197 -0.0278751 -0.35 -0.0121164 0.102732 0.0291445 -0.0259566 -0.231629 -0.000797365 0.0504283
4.80013 0.24094 -0.300419 0.91258 0.25636 0.0222918 -0.327891 -0.0193353 0.0628204 0.0290071 -0.0172675 1.2588 0.664677 -0.161295
4.8985 0.2593 -0.291134 0.909321 0.249308 -0.0022267 -0.34092 -0.0162294 0.186645 0.0943894 -0.0331336 -0.309355 -0.126435 0.0469793
5.0961 0.284102 -0.277419 0.904608 0.235722 0.0122184 -0.333083 -0.0193618 0.125516 0.0694056 -0.0238504 -0.280789 -0.0922322 0.00960101
5.39588 0.296495 -0.264902 0.898321 0.216512 0.0219181 -0.322533 -0.0228689 0.0413399 0.0417559 -0.0209722 0.121359 0.130253 0.00175651
5.501 0.302182 -0.259073 0.896136 0.210153 0.0255692 -0.319144 -0.022668 0.0540971 0.0554481 -0.0207875 0.107387 0.0859243 0.0464068
5.73189 0.320397 -0.24169 0.89381 0.196834 0.0337506 -0.308196 -0.0227632 0.0788914 0.0752869 -0.0100728 -0.0942228 -0.0233571 0.0262884
6.10156 0.336685 -0.21705 0.893679 0.177245 0.0412416 -0.287196 -0.0226615 0.0440597 0.0666524 -0.000354668 -0.0108815 0.0993905 -0.0805017
6.30059 0.345023 -0.199848 0.89042 0.167519 0.0351541 -0.280032 -0.0204532 0.041894 0.0864334 -0.0163763 -0.320822 -0.159383 0.0886623
6.36343 0.346388 -0.195046 0.889741 0.16456 0.0424125 -0.272132 -0.0219896 0.0217316 0.0764168 -0.0108042 -0.0448663 -0.00455004 0.0337477
6.60012 0.349018 -0.177214 0.889074 0.153878 0.0393362 -0.260215 -0.0235597 0.0111124 0.0753398 -0.00281667 -0.0504833 -0.0686251 -0.0636133
6.93357 0.347111 -0.159722 0.881062 0.139994 0.0274763 -0.242893 -0.0335183 -0.00572126 0.0524567 -0.0240286 -0.127499 0.138713 -0.12692
7.09969 0.342642 -0.147181 0.873568 0.133553 -0.00791196 0.140932 0.0167313 -0.0269009 0.0754991 -0.045112 -0.93621 11.5758 1.68028
7.13275 0.340729 -0.132025 0.873914 0.132306 0.0238727 -0.268053 -0.040801 -0.0578605 0.4583 0.0104534 0.202984 -2.52347 -0.26024
7.3 0.336729 -0.12596 0.868383 0.126178 0.0131369 -0.220353 -0.0410935 -0.0239124 0.036262 -0.0330704 -0.0171155 -0.013358 -0.00638372
7.53156 0.330275 -0.11828 0.860383 0.118159 -0.0164613 -0.189331 -0.0445583 -0.0278756 0.0331689 -0.0345486 -0.613026 0.800183 0.101621
7.66876 0.314911 -0.0986667 0.857556 0.11365 -0.0145186 -0.200565 -0.0485081 -0.111982 0.142953 -0.0206062 0.210866 -0.403294 0.00859516
7.93728 0.300045 -0.0893602 0.852642 0.105317 -0.033471 -0.193549 -0.0491778 -0.0553589 0.0346575 -0.0182982 0.0389645 -0.0858508 0.0958096
